brand,date,price
kettler,2019-12-31,1781.23
kettler,2020-01-31,1262.32
kettler,2020-02-29,438.66
kettler,2020-03-31,274.17
kettler,2020-04-30,129.51
keumkang,2020-01-31,29.6
keumkang,2020-02-29,29.6
keumkang,2020-03-31,29.6
keumkang,2020-04-30,29.6
keune,2019-12-31,35.4
keune,2020-01-31,37.58
keune,2020-02-29,50.36
keune,2020-03-31,51.21
keune,2020-04-30,53.07
kgb,2019-12-31,101.93
kgb,2020-01-31,84.94
khancomics,2019-12-31,4.29
khancomics,2020-01-31,4.29
khancomics,2020-02-29,
khancomics,2020-03-31,4.29
kicker,2019-12-31,509.67
kicx,2019-10-31,440.6
kicx,2019-11-30,435.34
kicx,2019-12-31,983.76
kicx,2020-01-31,731.92
kicx,2020-02-29,1205.11
kicx,2020-03-31,1552.03
kicx,2020-04-30,1156.61
kiddieart,2019-11-30,41.65
kiddieart,2019-12-31,93.99
kiddieart,2020-01-31,26.9
kiddieart,2020-02-29,39.0
kiddieart,2020-03-31,48.22
kiddieart,2020-04-30,49.46
kiddy,2019-10-31,179.77
kidi,2019-12-31,91.97
kidi,2020-01-31,77.23
kidi,2020-02-29,27.29
kidi,2020-03-31,37.11
kidi,2020-04-30,45.4
kidkraft,2020-03-31,1029.62
kidkraft,2020-04-30,514.81
kidstar,2020-03-31,64.35
kiepe,2020-01-31,37.04
kiepe,2020-02-29,
kiepe,2020-03-31,37.04
kiepe,2020-04-30,6.82
kilemkhan,2019-12-31,1737.78
kilemkhan,2020-01-31,1105.16
kilemkhan,2020-02-29,1062.55
kilemkhanmoonrise,2020-01-31,128.7
kilemkhanotto,2020-01-31,219.24
kinbox,2020-03-31,695.0
kinder,2020-04-30,5.64
king,2019-12-31,308.95
king,2020-01-31,264.67
king,2020-02-29,132.56
king,2020-03-31,132.56
kingleen,2019-12-31,16.47
kingmax,2019-10-31,22.63
kingmax,2019-11-30,
kingmax,2019-12-31,
kingmax,2020-01-31,96.0
kingmax,2020-02-29,63.66
kingmeda,2019-11-30,11.71
kingslong,2019-11-30,54.83
kingslong,2019-12-31,39.58
kingslong,2020-01-31,
kingslong,2020-02-29,38.61
kingsong,2020-02-29,808.52
kingston,2019-10-31,1609.07
kingston,2019-11-30,2071.0
kingston,2019-12-31,2569.73
kingston,2020-01-31,2003.51
kingston,2020-02-29,3244.16
kingston,2020-03-31,2945.59
kingston,2020-04-30,3576.88
kingtony,2019-12-31,660.51
kingtony,2020-01-31,1377.2
kingtul,2019-12-31,91.64
kink,2019-11-30,472.3
kink,2019-12-31,996.35
kink,2020-01-31,
kink,2020-02-29,
kink,2020-03-31,424.46
kink,2020-04-30,1276.05
kinklight,2019-12-31,15.45
kinlee,2020-02-29,64.35
kinlee,2020-03-31,80.44
kinlee,2020-04-30,64.35
kipardo,2019-12-31,405.24
kipardo,2020-01-31,284.69
kipardo,2020-02-29,
kipardo,2020-03-31,397.54
kipocket,2019-12-31,17.2
kipocket,2020-01-31,12.61
kipocket,2020-02-29,36.24
kipocket,2020-03-31,13.59
kipor,2019-12-31,341.59
kipor,2020-01-31,
kipor,2020-02-29,
kipor,2020-03-31,772.22
kipsta,2020-04-30,76.13
kirkland,2019-12-31,155.83
kirkland,2020-01-31,137.82
kirkland,2020-02-29,256.34
kirkland,2020-03-31,132.43
kirkland,2020-04-30,177.86
kisswill,2019-12-31,1.82
kisswill,2020-01-31,2.81
kisswill,2020-02-29,5.48
kisswill,2020-03-31,3.21
kisswill,2020-04-30,4.1
kitchenaid,2019-10-31,1177.4
kitchenaid,2019-11-30,1280.3
kitchenaid,2019-12-31,1217.84
kitchenaid,2020-01-31,991.22
kitchenaid,2020-02-29,1043.48
kitchenaid,2020-03-31,1058.91
kitchenaid,2020-04-30,1469.33
kitekat,2020-04-30,5.44
kitfort,2019-10-31,1281.69
kitfort,2019-11-30,1935.09
kitfort,2019-12-31,2542.8
kitfort,2020-01-31,2422.62
kitfort,2020-02-29,5185.72
kitfort,2020-03-31,6016.43
kitfort,2020-04-30,5971.25
kitkat,2020-04-30,0.63
kiturami,2020-03-31,1198.62
kivi,2019-10-31,13054.86
kivi,2019-11-30,13058.42
kivi,2019-12-31,13436.06
kivi,2020-01-31,8999.02
kivi,2020-02-29,11234.94
kivi,2020-03-31,10423.86
kivi,2020-04-30,11456.4
kk,2019-12-31,388.57
kk,2020-01-31,458.57
kk,2020-02-29,430.38
kk,2020-03-31,270.79
kk,2020-04-30,215.19
kladez,2019-12-31,11.34
kladez,2020-01-31,9.95
kleancolor,2019-12-31,9.65
kleancolor,2020-01-31,10.55
kleancolor,2020-02-29,28.82
kleancolor,2020-03-31,4.63
kleancolor,2020-04-30,20.04
klepach.pro,2020-04-30,9.02
klever,2020-01-31,5.46
klima,2019-10-31,346.33
klima,2019-11-30,702.55
klima,2019-12-31,691.12
klima,2020-01-31,727.68
klima,2020-02-29,1698.69
klima,2020-03-31,1717.97
klima,2020-04-30,1518.64
klorane,2019-12-31,10.55
klorane,2020-01-31,10.04
klorane,2020-02-29,12.87
klorane,2020-03-31,9.52
klorane,2020-04-30,12.06
klymit,2020-03-31,83.4
kmk,2019-10-31,261.24
kmk,2019-11-30,478.72
kmk,2019-12-31,
kmk,2020-01-31,
kmk,2020-02-29,239.36
kmz,2019-12-31,55.78
knauf,2020-04-30,9.78
kocostar,2020-03-31,12.74
kodak,2019-12-31,183.01
kodak,2020-01-31,175.17
kodak,2020-02-29,198.41
kodak,2020-03-31,
kodak,2020-04-30,147.86
kodi,2020-04-30,11.39
koelf,2019-12-31,15.22
koelf,2020-01-31,13.44
koelf,2020-02-29,13.39
koelf,2020-03-31,11.67
koelf,2020-04-30,14.78
koffer,2020-03-31,298.59
koffer,2020-04-30,316.61
kohala,2019-12-31,69.5
koito,2020-03-31,192.13
kolag,2019-12-31,79.68
kolag,2020-01-31,79.68
kolag,2020-02-29,
kolag,2020-03-31,109.25
kolag,2020-04-30,87.4
kolibri,2019-12-31,825.43
kolibri,2020-01-31,729.29
kolner,2019-10-31,80.25
kolner,2019-11-30,97.86
kolner,2019-12-31,93.81
kolner,2020-01-31,61.63
kolner,2020-02-29,116.41
kolner,2020-03-31,84.3
kolner,2020-04-30,128.5
kolo,2019-10-31,492.9
kolo,2019-11-30,562.81
kolo,2019-12-31,
kolo,2020-01-31,227.28
kolpasan,2019-12-31,232.31
kolpasan,2020-01-31,223.12
komc,2020-02-29,26.44
komc,2020-03-31,25.64
komc,2020-04-30,39.84
komfort-s,2019-10-31,845.43
komfort-s,2019-11-30,1182.15
komfort-s,2019-12-31,336.03
komfort-s,2020-01-31,234.87
komfort-s,2020-02-29,386.6
komilfo,2019-12-31,15.29
komilfo,2020-01-31,30.58
kona,2019-10-31,437.59
kona,2019-11-30,
kona,2019-12-31,
kona,2020-01-31,
kona,2020-02-29,
kona,2020-03-31,715.2
kona,2020-04-30,565.0
kong,2020-04-30,5.23
konlega,2019-10-31,212.64
konlega,2019-11-30,359.86
konoos,2019-12-31,39.02
konoos,2020-01-31,
konoos,2020-02-29,
konoos,2020-03-31,
konoos,2020-04-30,33.04
konov,2019-10-31,180.18
konov,2019-11-30,182.76
konov,2019-12-31,180.18
konov,2020-01-31,180.18
konov,2020-02-29,720.72
konov,2020-03-31,193.31
konov,2020-04-30,300.82
koopman,2019-12-31,37.8
koopman,2020-01-31,66.87
koopman,2020-02-29,67.12
koopman,2020-03-31,9.99
koopman,2020-04-30,12.2
kora,2020-03-31,7.72
korg,2019-10-31,1453.06
korg,2019-11-30,146.12
korg,2019-12-31,1948.57
korg,2020-01-31,1039.92
korg,2020-02-29,1025.83
korg,2020-03-31,1233.4
korg,2020-04-30,1504.44
korin,2019-10-31,113.34
korin,2019-11-30,170.02
korin,2019-12-31,83.31
korin,2020-01-31,76.96
korin,2020-02-29,114.18
korin,2020-03-31,141.25
korin,2020-04-30,76.96
kormoran,2019-12-31,61.97
kormoran,2020-01-31,129.12
korting,2019-10-31,181.3
korting,2019-11-30,100.86
korting,2019-12-31,
korting,2020-01-31,
korting,2020-02-29,
korting,2020-03-31,
korting,2020-04-30,603.88
koss,2019-10-31,48.41
koss,2019-11-30,19.2
koss,2019-12-31,121.82
koss,2020-01-31,45.42
koss,2020-02-29,22.99
koss,2020-03-31,42.07
koss,2020-04-30,27.46
kotik,2020-02-29,2.32
kotik,2020-03-31,2.8
kotik,2020-04-30,34.15
kovea,2019-12-31,79.77
kovea,2020-01-31,120.07
kovea,2020-02-29,87.49
kovea,2020-03-31,45.5
kovea,2020-04-30,51.46
kovens,2020-01-31,377.92
kovroff,2019-12-31,5.45
kovroff,2020-01-31,3.04
kovroff,2020-02-29,4.45
kovroff,2020-03-31,5.31
kovroff,2020-04-30,23.7
kpt,2019-11-30,471.02
kpt,2019-12-31,193.54
kpt,2020-01-31,
kpt,2020-02-29,281.96
kpt,2020-03-31,381.43
kraftool,2020-02-29,51.14
kraftool,2020-03-31,25.74
kramer,2020-04-30,82.8
kranzle,2020-02-29,1648.26
kranzle,2020-03-31,1479.51
krasnaapresna,2019-12-31,23.81
krasnaapresna,2020-01-31,23.81
krause,2019-12-31,103.31
krause,2020-01-31,126.58
krause,2020-02-29,143.6
krause,2020-03-31,268.9
krause,2020-04-30,355.33
kreslocomfort,2020-01-31,64.35
kreslocomfort,2020-02-29,133.04
kreslocomfort,2020-03-31,112.58
kreslocomfort,2020-04-30,125.61
kress,2019-10-31,42.03
kristal,2019-10-31,738.44
kristal,2019-11-30,928.45
kristal,2019-12-31,603.74
kristal,2020-01-31,306.26
kristal,2020-02-29,484.25
kristal,2020-03-31,770.07
kristal,2020-04-30,1286.62
krk,2019-10-31,589.46
krk,2019-11-30,544.04
krk,2019-12-31,1073.65
krk,2020-01-31,1045.02
krk,2020-02-29,911.22
krk,2020-03-31,991.02
kromax,2019-12-31,11.78
kromax,2020-01-31,25.47
kromax,2020-02-29,
kromax,2020-03-31,12.59
kromax,2020-04-30,110.17
krona,2020-02-29,375.97
krona,2020-03-31,162.06
krona,2020-04-30,215.74
kronasteel,2019-10-31,183.99
kronasteel,2019-11-30,347.21
kronasteel,2019-12-31,159.43
kronasteel,2020-01-31,177.44
kronasteel,2020-02-29,414.46
kronasteel,2020-03-31,316.41
kronasteel,2020-04-30,178.43
kronospan,2019-12-31,19.96
kronospan,2020-01-31,22.15
kronospan,2020-02-29,45.35
kronospan,2020-03-31,31.66
kronospan,2020-04-30,8.63
kronostar,2020-01-31,14.32
kronostar,2020-02-29,29.43
kronostar,2020-03-31,14.26
kronostar,2020-04-30,17.08
kronwerk,2019-10-31,215.66
kronwerk,2019-11-30,
kronwerk,2019-12-31,
kronwerk,2020-01-31,
kronwerk,2020-02-29,229.61
kronwerk,2020-03-31,40.2
kronwerk,2020-04-30,128.29
kroskaa,2020-01-31,51.48
krosno,2019-12-31,19.36
krups,2019-10-31,899.59
krups,2019-11-30,785.87
krups,2019-12-31,151.84
krups,2020-01-31,713.85
krups,2020-02-29,1047.18
krups,2020-03-31,323.67
krups,2020-04-30,153.92
kubanfarfor,2019-12-31,43.79
kuchenprofi,2020-04-30,118.38
kugoo,2019-10-31,1779.62
kugoo,2019-11-30,1356.13
kugoo,2019-12-31,645.88
kugoo,2020-01-31,1527.22
kugoo,2020-02-29,4292.4
kugoo,2020-03-31,3665.54
kugoo,2020-04-30,1814.32
kuhar,2019-12-31,249.0
kukmara,2019-12-31,237.68
kukmara,2020-01-31,217.83
kukmara,2020-02-29,512.22
kukmara,2020-03-31,389.87
kukmara,2020-04-30,552.36
kumano,2020-03-31,4.12
kumfo,2019-12-31,176.43
kumfo,2020-01-31,93.07
kumfo,2020-02-29,98.26
kumfo,2020-03-31,115.49
kumho,2019-12-31,65.0
kumho,2020-01-31,63.84
kumtel,2019-12-31,55.1
kumtel,2020-01-31,53.57
kumtel,2020-02-29,52.44
kunlun,2020-02-29,1055.01
kunlun,2020-03-31,527.5
kuppersberg,2019-10-31,726.95
kuppersberg,2019-11-30,532.79
kuppersberg,2019-12-31,792.89
kuppersberg,2020-01-31,194.87
kuppersberg,2020-02-29,778.16
kuppersberg,2020-03-31,635.37
kuppersberg,2020-04-30,936.18
kuppersbusch,2019-11-30,1408.02
kurzweil,2019-10-31,291.24
kurzweil,2019-11-30,359.09
kurzweil,2019-12-31,3543.96
kurzweil,2020-01-31,2725.71
kurzweil,2020-02-29,2583.28
kurzweil,2020-03-31,2072.88
kurzweil,2020-04-30,3188.54
kuttenkeuler,2020-01-31,20.85
kuttenkeuler,2020-02-29,20.85
kuttenkeuler,2020-03-31,5.69
kuttenkeuler,2020-04-30,5.69
kvant,2019-12-31,1061.8
kvant,2020-01-31,
kvant,2020-02-29,1158.33
kx,2019-12-31,57.05
kx,2020-01-31,60.3
kx,2020-02-29,33.25
kx,2020-03-31,
kx,2020-04-30,43.73
kyocera,2019-10-31,327.69
kyocera,2019-11-30,
kyocera,2019-12-31,519.01
kyocera,2020-01-31,252.98
kyocera,2020-02-29,
kyocera,2020-03-31,1745.53
kyocera,2020-04-30,341.63
la-di-da,2019-11-30,38.73
la-di-da,2019-12-31,
la-di-da,2020-01-31,44.88
la-di-da,2020-02-29,
la-di-da,2020-03-31,39.38
labo,2020-04-30,43.5
lacoste,2019-12-31,626.44
lacoste,2020-01-31,297.74
lacoste,2020-02-29,409.11
lacoste,2020-03-31,337.92
lacoste,2020-04-30,212.57
lada,2020-01-31,11.32
ladida,2019-10-31,40.24
ladida,2019-11-30,33.97
ladida,2019-12-31,50.88
ladida,2020-01-31,40.72
ladida,2020-02-29,43.73
ladida,2020-03-31,35.26
ladida,2020-04-30,57.84
ladin,2020-04-30,5.82
lador,2020-02-29,13.63
lador,2020-03-31,10.54
lador,2020-04-30,1.29
lahn,2019-12-31,29.33
lahn,2020-01-31,26.46
lahn,2020-02-29,
lahn,2020-03-31,29.66
lahn,2020-04-30,29.88
lakme,2019-12-31,16.08
lakme,2020-01-31,
lakme,2020-02-29,59.35
lakme,2020-03-31,12.58
lalaku,2020-03-31,10.3
lalaloopsy,2019-12-31,13.92
lalique,2019-12-31,137.89
lalique,2020-01-31,52.01
lalique,2020-02-29,82.96
lalique,2020-03-31,85.47
lalique,2020-04-30,67.65
lamart,2020-01-31,57.06
lamart,2020-02-29,77.46
lamart,2020-03-31,47.65
lamart,2020-04-30,71.93
lamborghini,2020-01-31,193.03
lamborghini,2020-02-29,193.03
lamelprofessional,2020-01-31,4.3
lanard,2019-12-31,25.72
lanard,2020-01-31,20.57
lanard,2020-02-29,28.8
lanard,2020-03-31,
lanard,2020-04-30,8.03
lancaster,2019-12-31,29.22
lancome,2019-12-31,814.48
lancome,2020-01-31,389.47
lancome,2020-02-29,763.88
lancome,2020-03-31,502.79
lancome,2020-04-30,378.61
landor,2020-04-30,15.1
landsail,2019-12-31,46.59
laneige,2019-12-31,33.98
laneige,2020-01-31,42.47
lange,2019-11-30,203.09
lanikai,2020-03-31,95.24
lanikai,2020-04-30,64.35
lanvin,2019-12-31,2044.32
lanvin,2020-01-31,872.85
lanvin,2020-02-29,1478.82
lanvin,2020-03-31,1326.35
lanvin,2020-04-30,892.56
lapocka,2020-01-31,1.67
lara,2019-12-31,64.22
lara,2020-01-31,45.96
lara,2020-02-29,93.96
lara,2020-03-31,56.77
lara,2020-04-30,46.41
lari,2020-04-30,21.36
laro,2020-03-31,332.04
laro,2020-04-30,118.92
laroche-posay,2019-12-31,15.7
larsen,2019-12-31,300.86
larsen,2020-01-31,174.61
larsen,2020-02-29,258.04
larsen,2020-03-31,47.24
larsen,2020-04-30,47.61
lart,2020-03-31,669.2
laston,2019-10-31,554.54
laston,2019-11-30,362.49
laston,2019-12-31,548.14
laston,2020-01-31,307.52
laston,2020-02-29,323.56
laston,2020-03-31,134.56
laston,2020-04-30,111.33
latinpercussion,2020-01-31,173.96
laudio,2019-10-31,235.28
laudio,2019-11-30,199.92
laudio,2019-12-31,160.45
laudio,2020-01-31,199.71
laudio,2020-02-29,410.02
laudio,2020-03-31,202.71
laufen,2019-11-30,1968.9
laufen,2019-12-31,260.56
laufen,2020-01-31,89.32
laufen,2020-02-29,
laufen,2020-03-31,483.44
laurastar,2019-10-31,1306.3
laurastar,2019-11-30,3656.92
laurastar,2019-12-31,2147.15
laurastar,2020-01-31,1869.82
laurastar,2020-02-29,3060.28
laurastar,2020-03-31,1534.62
laurastar,2020-04-30,2958.83
lauravalarosa,2020-01-31,59.72
lauravalorosa,2019-12-31,205.42
lauravalorosa,2020-01-31,80.94
lavazza,2020-03-31,697.03
lavr,2020-02-29,11.56
lavr,2020-03-31,11.56
lbl,2019-12-31,39.9
lcf,2019-12-31,34.94
lcf,2020-01-31,16.19
lcf,2020-02-29,22.61
lcf,2020-03-31,10.01
lcf,2020-04-30,19.11
leadbros,2019-10-31,711.27
leadbros,2019-11-30,1685.9
leadbros,2019-12-31,1047.01
leadbros,2020-01-31,748.09
leadbros,2020-02-29,1218.71
leadbros,2020-03-31,1244.66
leadbros,2020-04-30,699.64
leader,2019-10-31,180.02
leader,2019-11-30,204.69
leader,2019-12-31,222.8
leader,2020-01-31,148.42
leader,2020-02-29,300.42
leader,2020-03-31,390.88
leader,2020-04-30,706.52
leaderkids,2019-12-31,56.33
leaderkids,2020-01-31,51.59
leander,2020-02-29,1523.65
leander,2020-03-31,446.92
leatherman,2019-11-30,469.51
leatherman,2019-12-31,261.6
leatherman,2020-01-31,282.57
leatherman,2020-02-29,300.13
leatherman,2020-03-31,281.41
leatherman,2020-04-30,449.56
ledi,2020-01-31,10957.65
leeco,2020-01-31,372.47
leeco,2020-02-29,
leeco,2020-03-31,
leeco,2020-04-30,390.22
leecooper,2019-12-31,69.89
leecooper,2020-01-31,53.28
leefitness,2019-12-31,398.35
leefitness,2020-01-31,443.08
leem,2019-10-31,346.93
leem,2019-11-30,
leem,2019-12-31,
leem,2020-01-31,
leem,2020-02-29,278.56
leem,2020-03-31,386.75
lefard,2020-01-31,41.62
lefard,2020-02-29,13.38
lefard,2020-03-31,74.39
lefard,2020-04-30,30.76
legeartis,2019-12-31,240.42
legeartis,2020-01-31,360.37
lego,2019-12-31,2483.49
lego,2020-01-31,1151.05
lego,2020-02-29,877.14
lego,2020-03-31,887.68
lego,2020-04-30,1410.43
legre,2019-10-31,190.96
legre,2019-11-30,769.1
legre,2019-12-31,377.7
legre,2020-01-31,96.21
legre,2020-02-29,69.5
legre,2020-03-31,
legre,2020-04-30,58.95
leica,2019-12-31,148.63
leica,2020-01-31,594.76
leica,2020-02-29,365.45
leica,2020-03-31,247.08
leicos,2020-03-31,4.76
leicos-leiya,2020-01-31,8.24
leiya,2019-12-31,8.24
lel,2019-12-31,347.5
lelabo,2020-01-31,514.81
lem,2019-12-31,11.95
lem,2020-01-31,11.95
lem,2020-02-29,11.95
lem,2020-03-31,
lem,2020-04-30,11.95
lemark,2019-10-31,303.34
lemark,2019-11-30,297.28
lemark,2019-12-31,261.31
lemark,2020-01-31,119.95
lemark,2020-02-29,151.9
lemark,2020-03-31,268.6
lemark,2020-04-30,245.37
lembu,2020-01-31,24.48
lembu,2020-02-29,30.24
lembu,2020-03-31,15.77
lembu,2020-04-30,20.21
lenor,2020-03-31,2.68
lenovo,2019-10-31,56536.73
lenovo,2019-11-30,93038.07
lenovo,2019-12-31,102787.58
lenovo,2020-01-31,83080.04
lenovo,2020-02-29,102444.33
lenovo,2020-03-31,128843.83
lenovo,2020-04-30,175976.61
lenta,2020-04-30,19.56
leo,2019-10-31,163.65
leo,2019-11-30,131.25
leo,2019-12-31,112.82
leo,2020-01-31,119.16
leonardo,2020-03-31,81.6
leonardo,2020-04-30,17.1
leone,2019-11-30,77.22
leone,2019-12-31,77.22
leone,2020-01-31,
leone,2020-02-29,77.22
leset,2020-03-31,64.35
lesozavod,2019-12-31,163.99
lesozavod,2020-01-31,203.8
lessar,2020-02-29,347.5
levante,2020-02-29,58.17
levante,2020-03-31,
levante,2020-04-30,116.34
leven,2019-10-31,13.35
leven,2019-11-30,13.26
leven,2019-12-31,13.13
leven,2020-01-31,
leven,2020-02-29,
leven,2020-03-31,61.47
levenhuk,2019-12-31,150.37
levenhuk,2020-01-31,71.17
levenhuk,2020-02-29,187.5
levenhuk,2020-03-31,244.01
levenhuk,2020-04-30,292.57
levrana,2020-01-31,13.02
levrana,2020-02-29,18.56
levrana,2020-03-31,10.97
levrana,2020-04-30,18.54
lewinner,2020-02-29,66.0
lexmark,2019-10-31,69.5
lexmark,2019-11-30,92.67
lexmark,2019-12-31,
lexmark,2020-01-31,
lexmark,2020-02-29,
lexmark,2020-03-31,
lexmark,2020-04-30,72.57
lexustrike,2019-12-31,90.07
lexustrike,2020-01-31,90.07
lezard,2019-10-31,16.71
lezard,2019-11-30,
lezard,2019-12-31,16.76
lezard,2020-01-31,
lezard,2020-02-29,9.19
lezard,2020-03-31,9.19
lezard,2020-04-30,17.47
lg,2019-10-31,104057.57
lg,2019-11-30,173435.92
lg,2019-12-31,217899.54
lg,2020-01-31,140013.7
lg,2020-02-29,186046.65
lg,2020-03-31,185270.8
lg,2020-04-30,259979.06
libero,2019-11-30,768.94
liberty,2019-11-30,592.04
libtech,2019-12-31,488.82
libtech,2020-01-31,488.82
lider,2019-11-30,123.01
lider,2019-12-31,2389.55
lider,2020-01-31,2786.87
lider,2020-02-29,4488.92
lider,2020-03-31,11026.25
lider,2020-04-30,4602.74
lidonet,2019-10-31,29.79
lidonet,2019-11-30,54.26
lidonet,2019-12-31,124.56
lidonet,2020-01-31,51.89
lidonet,2020-02-29,109.74
lidonet,2020-03-31,130.76
lidonet,2020-04-30,149.49
liebherr,2019-10-31,2307.13
liebherr,2019-11-30,
liebherr,2019-12-31,1235.55
liebherr,2020-01-31,
liebherr,2020-02-29,373.24
liebherr,2020-03-31,537.98
liebherr,2020-04-30,660.68
lifedeco,2019-10-31,247.08
lifedeco,2019-11-30,
lifedeco,2019-12-31,247.08
lifespan,2020-04-30,411.83
light,2019-12-31,419.86
light,2020-01-31,261.71
light,2020-02-29,220.81
light,2020-03-31,173.27
likatoprofessional,2019-12-31,16.7
likatoprofessional,2020-01-31,13.51
likebook,2019-12-31,6.02
likebook,2020-01-31,7.46
lilipups,2020-03-31,28.95
lilipups,2020-04-30,29.24
lilwoodzeez,2020-01-31,26.9
liman,2020-04-30,80.67
lina,2019-12-31,48.05
lina,2020-01-31,64.87
line,2019-12-31,82.53
line,2020-01-31,52.22
line,2020-02-29,55.6
line,2020-03-31,62.7
line,2020-04-30,66.98
lingua,2019-12-31,9.15
lingua,2020-01-31,7.68
lingua,2020-02-29,
lingua,2020-03-31,13.02
lingua,2020-04-30,5.12
lipsmacker,2019-12-31,3.47
lipsmacker,2020-01-31,4.05
lira,2020-03-31,51.17
lirene,2019-12-31,6.72
lirene,2020-01-31,4.5
lirene,2020-02-29,10.82
lirene,2020-03-31,7.21
listvig,2019-10-31,184.05
listvig,2019-11-30,125.36
listvig,2019-12-31,105.39
listvig,2020-01-31,96.53
listvig,2020-02-29,103.94
listvig,2020-03-31,206.99
lite-on,2019-10-31,32.2
lite-on,2019-11-30,37.2
lite-on,2019-12-31,76.39
lite-on,2020-01-31,123.3
lite-on,2020-02-29,94.98
lite-on,2020-03-31,59.06
lite-on,2020-04-30,40.3
liv,2019-10-31,905.56
liv,2019-11-30,1358.07
liv,2019-12-31,203.95
liv,2020-01-31,239.13
liv,2020-02-29,603.97
liv,2020-03-31,958.82
liv,2020-04-30,705.06
livdelano,2019-12-31,3.69
livdelano,2020-01-31,3.82
livebook,2020-01-31,10.66
livebook,2020-02-29,21.32
livebook,2020-03-31,10.66
livio,2020-01-31,566.3
livio,2020-02-29,1141.16
llarri,2019-12-31,196.27
llarri,2020-01-31,187.13
llarri,2020-02-29,132.56
llarri,2020-03-31,
llarri,2020-04-30,187.13
llocker,2019-12-31,55.6
llorens,2019-10-31,225.32
llorens,2019-11-30,300.1
llorens,2019-12-31,580.94
llorens,2020-01-31,214.19
llorens,2020-02-29,185.06
llorens,2020-03-31,123.58
llorens,2020-04-30,178.4
loca,2020-04-30,43.76
loctek,2019-12-31,28.68
loctek,2020-01-31,
loctek,2020-02-29,73.36
loctek,2020-03-31,39.9
loctek,2020-04-30,30.86
logitech,2019-10-31,342.23
logitech,2019-11-30,360.11
logitech,2019-12-31,1050.11
logitech,2020-01-31,601.21
logitech,2020-02-29,815.08
logitech,2020-03-31,1384.03
logitech,2020-04-30,1945.04
logona,2019-12-31,12.48
logosfera,2019-12-31,10.4
lol,2019-11-30,24.71
lol,2019-12-31,180.6
lol,2020-01-31,62.09
lol,2020-02-29,92.98
lol,2020-03-31,27.73
lol,2020-04-30,146.7
lolsurprise,2019-12-31,485.9
lolsurprise,2020-01-31,234.19
lombok,2020-01-31,11.78
londa,2019-12-31,45.18
londa,2020-01-31,17.76
londa,2020-02-29,26.88
londa,2020-03-31,40.47
londa,2020-04-30,11.99
lonex,2019-11-30,836.57
lonex,2019-12-31,
lonex,2020-01-31,445.31
lonex,2020-02-29,365.52
lonex,2020-03-31,
lonex,2020-04-30,458.18
longines,2019-10-31,2483.46
longines,2019-11-30,3955.83
longines,2019-12-31,6309.05
longines,2020-01-31,2735.08
longines,2020-02-29,12119.65
longines,2020-03-31,7159.51
longines,2020-04-30,2532.88
longstyle,2019-10-31,286.36
longstyle,2019-11-30,343.64
longstyle,2019-12-31,222.52
longstyle,2020-01-31,216.08
longstyle,2020-02-29,460.28
longway,2019-10-31,238.83
longway,2019-11-30,212.65
longway,2019-12-31,241.25
longway,2020-01-31,188.08
longway,2020-02-29,260.39
longway,2020-03-31,296.62
longway,2020-04-30,296.87
lord,2019-12-31,8.62
lord,2020-01-31,10.88
lord,2020-02-29,
lord,2020-03-31,10.1
lord,2020-04-30,13.21
loreal,2019-12-31,13.68
loreal,2020-01-31,6.2
loreal,2020-02-29,11.51
loreal,2020-03-31,10.57
loreal,2020-04-30,22.67
lorealparis,2019-12-31,6.56
lorealparis,2020-01-31,12.02
lorelli,2019-10-31,782.8
lorelli,2019-11-30,826.43
lorelli,2019-12-31,841.58
lorelli,2020-01-31,922.32
lorelli,2020-02-29,1442.53
lorelli,2020-03-31,1755.08
lorelli,2020-04-30,2418.67
lorelli-bertoni,2019-10-31,188.7
lorelli-bertoni,2019-11-30,198.39
lorelli-bertoni,2019-12-31,123.22
lorelli-bertoni,2020-01-31,94.77
lorelli-bertoni,2020-02-29,126.43
lorelli-bertoni,2020-03-31,180.08
lorelli-bertoni,2020-04-30,228.35
lorellibolgaria,2019-11-30,163.71
lorellibolgaria,2019-12-31,292.13
lorellibolgaria,2020-01-31,249.32
lori,2019-12-31,51.23
lori,2020-01-31,
lori,2020-02-29,
lori,2020-03-31,20.54
lori,2020-04-30,22.01
lorus,2019-10-31,107.54
lorus,2019-11-30,71.11
lorus,2019-12-31,165.79
lorus,2020-01-31,103.47
lorus,2020-02-29,93.87
lorus,2020-03-31,80.06
lorus,2020-04-30,103.39
lotos,2019-12-31,519.16
lotos,2020-01-31,511.98
louiserard,2019-11-30,1657.7
lovular,2019-10-31,19.82
lovular,2019-11-30,30.18
lovular,2019-12-31,22.28
lovular,2020-01-31,30.25
lovular,2020-02-29,30.52
lovular,2020-03-31,26.28
lovular,2020-04-30,59.04
ltd,2020-03-31,414.32
lubereckiekovry,2019-12-31,131.22
lubereckiekovry,2020-01-31,22.32
lubimyjdom,2019-10-31,43.99
lubimyjdom,2019-11-30,43.99
lubimyjdom,2019-12-31,
lubimyjdom,2020-01-31,35.21
lubimyjdom,2020-02-29,2052.04
lucalighting,2019-12-31,67.74
lucente,2019-12-31,167903.93
lucente,2020-01-31,134871.79
lucente,2020-02-29,203836.61
lucente,2020-03-31,161338.75
lucente,2020-04-30,50232.7
lucentesilver,2019-12-31,150.07
