"sess_ctry","sess_loc","datum","sug_platform","session_duration","pages_per_sess","jump_offs","sess_cart_add","sess_co","sess_co_done","sessions","land_pg","country","state","county","name","lat","lng"
Portugal,Lisbon,"2025-02-01",whiskybase,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,US,Ohio,Columbiana County,Lisbon,40.772,-80.76813
Portugal,Lisbon,"2025-02-01",whiskybase,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,US,North Dakota,Ransom County,Lisbon,46.44163,-97.68121
Portugal,Lisbon,"2025-02-01",whiskybase,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,US,Maine,Androscoggin County,Lisbon,44.03146,-70.1045
Portugal,Lisbon,"2025-02-01",whiskybase,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,US,Iowa,Linn County,Lisbon,41.92112,-91.38545
Portugal,Lisbon,"2025-02-01",whiskybase,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,US,Connecticut,New London County,Lisbon,41.60399,-72.01174
Portugal,Lisbon,"2025-02-01",whiskybase,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,US,Ohio,Clark County,Lisbon,39.86089,-83.6352
Portugal,Lisbon,"2025-02-01",whiskybase,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,PT,"",Lisbon,Lisbon,38.71667,-9.13333
Rwanda,Kigali,"2025-02-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,RW,Kigali City,Nyarugenge District,Kigali,-1.94995,30.05885
Bangladesh,"","2025-02-01",alphabet,219.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/pages/contact,IT,Piemont,Torino,"",44.93645,7.54015
Türkiye,"","2025-02-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l,IT,Piemont,Torino,"",44.93645,7.54015
Ukraine,Kyiv,"2025-02-01",whiskybase,9.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,UA,"","",Kyiv,50.45466,30.5238
Switzerland,Zurich,"2025-02-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/suntory-hibiki-100th-anniv,,,,,,
The Netherlands,Nijmegen,"2025-02-01",direct,62.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l,NL,Gelderland,"",Nijmegen,51.8425,5.85278
Austria,Vienna,"2025-02-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l?srsl,US,West Virginia,Wood County,Vienna,39.32702,-81.54846
Austria,Vienna,"2025-02-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l?srsl,US,Virginia,Fairfax County,Vienna,38.90122,-77.26526
Austria,Vienna,"2025-02-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l?srsl,US,Missouri,Maries County,Vienna,38.18671,-91.94711
Austria,Vienna,"2025-02-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l?srsl,US,Illinois,Johnson County,Vienna,37.41533,-88.89784
Austria,Vienna,"2025-02-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l?srsl,US,Georgia,Dooly County,Vienna,32.09156,-83.79545
Austria,Vienna,"2025-02-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l?srsl,AT,"","",Vienna,48.20849,16.37208
The Netherlands,Purmerend,"2025-02-01",direct,586.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/products/a-night-on-earth-scotland-,NL,North Holland,"",Purmerend,52.505,4.95972
Portugal,Guimarães,"2025-03-01",whiskybase,62.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/kavalan-solist-brandy-0-7l,PT,"",Braga,Guimarães,41.44443,-8.29619
The Netherlands,"","2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/quest-collection-lumina-0-,IT,Piemont,Torino,"",44.93645,7.54015
Switzerland,Verbier,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/birkenhof-fading-hill-ware,CH,Wallis,Entremont,Verbier,46.1002,7.22651
Ukraine,Kyiv,"2025-03-01",alphabet,40.0,2.0,0,1,1,0,1,https://www.whiskyquartier.de/products/glenfiddich-15-years-old-0,UA,"","",Kyiv,50.45466,30.5238
Portugal,Guimarães,"2025-03-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/collections/islay-whisky-schottland,PT,"",Braga,Guimarães,41.44443,-8.29619
Switzerland,Basel,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l?srsl,CH,Basel-City,"",Basel,47.55839,7.57327
Ukraine,Kyiv,"2025-03-01",whiskybase,36.5,2.0,1,0,0,0,2,https://www.whiskyquartier.de/products/glenturret-10-yo-peat-smok,UA,"","",Kyiv,50.45466,30.5238
Portugal,Lisbon,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/ardnahoe-infinite-loch-0-7,US,Ohio,Columbiana County,Lisbon,40.772,-80.76813
Portugal,Lisbon,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/ardnahoe-infinite-loch-0-7,US,North Dakota,Ransom County,Lisbon,46.44163,-97.68121
Portugal,Lisbon,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/ardnahoe-infinite-loch-0-7,US,Maine,Androscoggin County,Lisbon,44.03146,-70.1045
Portugal,Lisbon,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/ardnahoe-infinite-loch-0-7,US,Iowa,Linn County,Lisbon,41.92112,-91.38545
Portugal,Lisbon,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/ardnahoe-infinite-loch-0-7,US,Connecticut,New London County,Lisbon,41.60399,-72.01174
Portugal,Lisbon,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/ardnahoe-infinite-loch-0-7,US,Ohio,Clark County,Lisbon,39.86089,-83.6352
Portugal,Lisbon,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/ardnahoe-infinite-loch-0-7,PT,"",Lisbon,Lisbon,38.71667,-9.13333
Austria,Vienna,"2025-03-01",alphabet,127.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/,US,West Virginia,Wood County,Vienna,39.32702,-81.54846
Austria,Vienna,"2025-03-01",alphabet,127.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/,US,Virginia,Fairfax County,Vienna,38.90122,-77.26526
Austria,Vienna,"2025-03-01",alphabet,127.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/,US,Missouri,Maries County,Vienna,38.18671,-91.94711
Austria,Vienna,"2025-03-01",alphabet,127.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/,US,Illinois,Johnson County,Vienna,37.41533,-88.89784
Austria,Vienna,"2025-03-01",alphabet,127.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/,US,Georgia,Dooly County,Vienna,32.09156,-83.79545
Austria,Vienna,"2025-03-01",alphabet,127.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/,AT,"","",Vienna,48.20849,16.37208
Russia,Dyatkovo,"2025-03-01",whiskybase,228.0,7.0,0,0,0,0,1,https://www.whiskyquartier.de/products/ardnahoe-infinite-loch-0-7,,,,,,
Austria,Vienna,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l?srsl,US,West Virginia,Wood County,Vienna,39.32702,-81.54846
Austria,Vienna,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l?srsl,US,Virginia,Fairfax County,Vienna,38.90122,-77.26526
Austria,Vienna,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l?srsl,US,Missouri,Maries County,Vienna,38.18671,-91.94711
Austria,Vienna,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l?srsl,US,Illinois,Johnson County,Vienna,37.41533,-88.89784
Austria,Vienna,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l?srsl,US,Georgia,Dooly County,Vienna,32.09156,-83.79545
Austria,Vienna,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l?srsl,AT,"","",Vienna,48.20849,16.37208
Zambia,"","2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/suntory-hibiki-100th-anniv,IT,Piemont,Torino,"",44.93645,7.54015
Belize,"","2025-03-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,IT,Piemont,Torino,"",44.93645,7.54015
Mexico,"","2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l,IT,Piemont,Torino,"",44.93645,7.54015
Italy,Rome,"2025-03-01",direct,64.0,3.0,0,1,1,1,1,https://www.whiskyquartier.de/checkouts/cn/Z2NwLWV1cm9wZS13ZXN0Mz,US,Wisconsin,Adams County,Rome,44.2206,-89.80843
Italy,Rome,"2025-03-01",direct,64.0,3.0,0,1,1,1,1,https://www.whiskyquartier.de/checkouts/cn/Z2NwLWV1cm9wZS13ZXN0Mz,US,New York,Oneida County,Rome,43.21285,-75.45573
Italy,Rome,"2025-03-01",direct,64.0,3.0,0,1,1,1,1,https://www.whiskyquartier.de/checkouts/cn/Z2NwLWV1cm9wZS13ZXN0Mz,US,Maine,Kennebec County,Rome,44.58506,-69.86922
Italy,Rome,"2025-03-01",direct,64.0,3.0,0,1,1,1,1,https://www.whiskyquartier.de/checkouts/cn/Z2NwLWV1cm9wZS13ZXN0Mz,US,Illinois,Peoria County,Rome,40.88309,-89.50259
Italy,Rome,"2025-03-01",direct,64.0,3.0,0,1,1,1,1,https://www.whiskyquartier.de/checkouts/cn/Z2NwLWV1cm9wZS13ZXN0Mz,US,Georgia,Floyd County,Rome,34.25704,-85.16467
Italy,Rome,"2025-03-01",direct,64.0,3.0,0,1,1,1,1,https://www.whiskyquartier.de/checkouts/cn/Z2NwLWV1cm9wZS13ZXN0Mz,IT,Lazio,Roma Capitale,Rome,41.89193,12.51133
Ukraine,Kyiv,"2025-03-01",direct,120.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,UA,"","",Kyiv,50.45466,30.5238
Türkiye,Istanbul,"2025-03-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,TR,"","",Istanbul,41.01384,28.94966
Russia,Moscow,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/quest-collection-quest-1l,US,Idaho,Latah County,Moscow,46.73239,-117.00017
Russia,Moscow,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/quest-collection-quest-1l,US,Pennsylvania,Lackawanna County,Moscow,41.33675,-75.51852
Russia,Moscow,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/quest-collection-quest-1l,RU,Moscow,"",Moscow,55.75222,37.61556
Italy,Rome,"2025-03-01",whiskybase,12.0,1.3333334,2,0,0,0,3,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Wisconsin,Adams County,Rome,44.2206,-89.80843
Italy,Rome,"2025-03-01",whiskybase,12.0,1.3333334,2,0,0,0,3,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,New York,Oneida County,Rome,43.21285,-75.45573
Italy,Rome,"2025-03-01",whiskybase,12.0,1.3333334,2,0,0,0,3,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Maine,Kennebec County,Rome,44.58506,-69.86922
Italy,Rome,"2025-03-01",whiskybase,12.0,1.3333334,2,0,0,0,3,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Illinois,Peoria County,Rome,40.88309,-89.50259
Italy,Rome,"2025-03-01",whiskybase,12.0,1.3333334,2,0,0,0,3,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Georgia,Floyd County,Rome,34.25704,-85.16467
Italy,Rome,"2025-03-01",whiskybase,12.0,1.3333334,2,0,0,0,3,https://www.whiskyquartier.de/products/harmony-collection-green-m,IT,Lazio,Roma Capitale,Rome,41.89193,12.51133
Brazil,Itabaianinha,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/collections/islay,BR,Sergipe,"",Itabaianinha,-11.27389,-37.79
Slovenia,Maribor,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/glenfiddich-15-years-old-0,SI,"","",Maribor,46.55472,15.64667
Canada,Beauharnois,"2025-03-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,CA,Quebec,Beauharnois-Salaberry,Beauharnois,45.31341,-73.8725
Egypt,Cairo,"2025-03-01",meta,232.0,10.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,US,New York,Greene County,Cairo,42.29897,-73.99847
Egypt,Cairo,"2025-03-01",meta,232.0,10.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,US,Illinois,Alexander County,Cairo,37.00533,-89.17646
Egypt,Cairo,"2025-03-01",meta,232.0,10.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,US,Georgia,Grady County,Cairo,30.87751,-84.20214
Egypt,Cairo,"2025-03-01",meta,232.0,10.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,EG,Cairo Governorate,"",Cairo,30.06263,31.24967
The Netherlands,Amsterdam,"2025-03-01",direct,85.0,11.0,0,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,New York,Montgomery County,Amsterdam,42.93869,-74.18819
The Netherlands,Amsterdam,"2025-03-01",direct,85.0,11.0,0,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,NL,North Holland,"",Amsterdam,52.37403,4.88969
United Kingdom,London,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/kavalan-solist-brandy-0-7l,US,California,Tulare County,London,36.47606,-119.44318
United Kingdom,London,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/kavalan-solist-brandy-0-7l,US,Ohio,Madison County,London,39.88645,-83.44825
United Kingdom,London,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/kavalan-solist-brandy-0-7l,US,Kentucky,Laurel County,London,37.12898,-84.08326
United Kingdom,London,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/kavalan-solist-brandy-0-7l,US,Arkansas,Pope County,London,35.32897,-93.25296
United Kingdom,London,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/kavalan-solist-brandy-0-7l,GB,England,"",London,51.50853,-0.12574
United Kingdom,London,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/kavalan-solist-brandy-0-7l,CA,Ontario,London,London,42.98339,-81.23304
Slovakia,Nitra,"2025-03-01",whiskybase,381.0,5.0,0,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,SK,Region of Nitra,District of Nitra,Nitra,48.30763,18.08453
Austria,Oberschützen,"2025-03-01",direct,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/products/glenfiddich-experimental-s,AT,Burgenland,Bezirk Oberwart,Oberschützen,47.35138,16.20732
Ukraine,Kyiv,"2025-03-01",whiskybase,102.0,4.0,0,1,0,0,1,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,UA,"","",Kyiv,50.45466,30.5238
Switzerland,Spreitenbach,"2025-03-01",whiskybase,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/products/suntory-hibiki-100th-anniv,CH,Aargau,Bezirk Baden,Spreitenbach,47.42285,8.36792
Russia,Yekaterinburg,"2025-03-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,RU,Sverdlovsk Oblast,Yekaterinburg Municipality,Yekaterinburg,56.8519,60.6122
Slovakia,Dunajská Streda,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/edition-no-6-0-7l?srsltid=,SK,Region of Trnava,District of Dunajská Streda,Dunajská Streda,47.99268,17.61211
Switzerland,Zurich,"2025-03-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/quest-collection-quest-1l,,,,,,
Maldives,Male,"2025-03-01",alphabet,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/products/birkenhof-fading-hill-ware,MV,"","",Male,4.17521,73.50916
Slovakia,Nitra,"2025-03-01",direct,293.0,3.0,1,0,0,0,4,https://www.whiskyquartier.de/products/managers-dram-release-no-2,SK,Region of Nitra,District of Nitra,Nitra,48.30763,18.08453
Italy,Venice,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,California,Los Angeles County,Venice,33.99084,-118.46008
Italy,Venice,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Illinois,Madison County,Venice,38.67227,-90.16983
Italy,Venice,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Florida,Sarasota County,Venice,27.09978,-82.45426
Italy,Venice,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,IT,Veneto,Venezia,Venice,45.43713,12.33265
Ukraine,Kyiv,"2025-03-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,UA,"","",Kyiv,50.45466,30.5238
Bulgaria,Sofia,"2025-03-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,BG,"",Sofia-City,Sofia,42.69751,23.32415
Switzerland,"","2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/birkenhof-fading-hill-ware,IT,Piemont,Torino,"",44.93645,7.54015
American Samoa,Pago Pago,"2025-03-01",alphabet,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/pages/whiskyquartier-die-vielfalt-d,AS,American Samoa,Eastern District,Pago Pago,-14.27806,-170.7025
Croatia,Zagreb,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,HR,"","",Zagreb,45.81444,15.97798
Estonia,Tallinn,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/roseisle-12-years-old-the-,EE,"",Harju maakond,Tallinn,59.43696,24.75353
Ukraine,Kyiv,"2025-03-01",direct,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/products/triple-wood-0-7l?_pos=5&_s,UA,"","",Kyiv,50.45466,30.5238
Switzerland,Zurich,"2025-04-01",alphabet,55.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/macallan-classic-cut-2023?,,,,,,
United Arab Emirates,Sharjah,"2025-04-01",alphabet,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/collections/neu-im-shop,AE,Sharjah Emirate,"",Sharjah,25.33737,55.41206
Slovakia,Nitra,"2025-04-01",direct,22.6,1.6,4,0,0,0,5,https://www.whiskyquartier.de/products/managers-dram-release-no-2,SK,Region of Nitra,District of Nitra,Nitra,48.30763,18.08453
Russia,"","2025-04-01",whiskybase,269.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/dingle-single-cask-the-vil,IT,Piemont,Torino,"",44.93645,7.54015
Singapore,"","2025-04-01",direct,0.0,1.0,4,0,0,0,4,https://www.whiskyquartier.de/,IT,Piemont,Torino,"",44.93645,7.54015
Bulgaria,Sofia,"2025-04-01",whiskybase,53.0,3.0,0,1,1,0,1,https://www.whiskyquartier.de/products/macallan-classic-cut-2023,BG,"",Sofia-City,Sofia,42.69751,23.32415
Mexico,Ecatepec,"2025-04-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,,,,,,
Bangladesh,"","2025-04-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,IT,Piemont,Torino,"",44.93645,7.54015
Switzerland,Zurich,"2025-04-01",alphabet,42.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l?srsl,,,,,,
Belarus,Minsk,"2025-04-01",whiskybase,1445.5,12.5,0,2,2,1,2,https://www.whiskyquartier.de/products/birkenhof-fading-hill-ware,BY,"","",Minsk,53.9,27.56667
Switzerland,Zurich,"2025-04-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/ardnahoe-5-yo-the-inaugura,,,,,,
Hungary,Budapest,"2025-04-01",alphabet,17.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/?gad_source=1,HU,"","",Budapest,47.49835,19.04045
Estonia,"","2025-04-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/roseisle-12-years-old-the-,IT,Piemont,Torino,"",44.93645,7.54015
France,"","2025-04-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/laddie-ten-0-7l,IT,Piemont,Torino,"",44.93645,7.54015
Tunisia,Nabeul,"2025-04-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,TN,Nabeul,الأسواق,Nabeul,36.45606,10.73763
Mexico,Ecatepec,"2025-04-01",whiskybase,171.0,9.0,0,0,0,0,1,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,,,,,,
Bosnia and Herzegovina,Čitluk,"2025-04-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,BA,Federation of Bosnia and Herzegovina,"",Čitluk,43.22861,17.70083
Switzerland,Zurich,"2025-04-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l?srsl,,,,,,
Azerbaijan,"","2025-04-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/triple-wood-0-7l,IT,Piemont,Torino,"",44.93645,7.54015
The Netherlands,"","2025-04-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,IT,Piemont,Torino,"",44.93645,7.54015
Italy,Rome,"2025-04-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Wisconsin,Adams County,Rome,44.2206,-89.80843
Italy,Rome,"2025-04-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,New York,Oneida County,Rome,43.21285,-75.45573
Italy,Rome,"2025-04-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Maine,Kennebec County,Rome,44.58506,-69.86922
Italy,Rome,"2025-04-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Illinois,Peoria County,Rome,40.88309,-89.50259
Italy,Rome,"2025-04-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Georgia,Floyd County,Rome,34.25704,-85.16467
Italy,Rome,"2025-04-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,IT,Lazio,Roma Capitale,Rome,41.89193,12.51133
Tunisia,Aryanah,"2025-04-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,,,,,,
Switzerland,Spreitenbach,"2025-04-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/suntory-hibiki-100th-anniv,CH,Aargau,Bezirk Baden,Spreitenbach,47.42285,8.36792
The Netherlands,Purmerend,"2025-04-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/a-night-on-earth-scotland-,NL,North Holland,"",Purmerend,52.505,4.95972
Hong Kong,"","2025-04-01",linkedin,37.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/,IT,Piemont,Torino,"",44.93645,7.54015
Switzerland,Bülach,"2025-04-01",alphabet,131.0,6.0,0,1,0,0,1,https://www.whiskyquartier.de/products/edition-no-6-0-7l,CH,Zurich,Bezirk Bülach,Bülach,47.52197,8.54049
Canada,Montreal,"2025-04-01",direct,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/,,,,,,
Denmark,Copenhagen,"2025-04-01",meta,125.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DK,Capital Region of Denmark,"",Copenhagen,55.67594,12.56553
Estonia,Tallinn,"2025-04-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/roseisle-12-years-old-the-,EE,"",Harju maakond,Tallinn,59.43696,24.75353
Russia,Moscow,"2025-04-01",whiskybase,5.5,1.5,1,1,1,0,2,https://www.whiskyquartier.de/products/birkenhof-fading-hill-ware,US,Idaho,Latah County,Moscow,46.73239,-117.00017
Russia,Moscow,"2025-04-01",whiskybase,5.5,1.5,1,1,1,0,2,https://www.whiskyquartier.de/products/birkenhof-fading-hill-ware,US,Pennsylvania,Lackawanna County,Moscow,41.33675,-75.51852
Russia,Moscow,"2025-04-01",whiskybase,5.5,1.5,1,1,1,0,2,https://www.whiskyquartier.de/products/birkenhof-fading-hill-ware,RU,Moscow,"",Moscow,55.75222,37.61556
Switzerland,Zurich,"2025-05-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/kavalan-solist-brandy-0-7l,,,,,,
The Netherlands,Amsterdam,"2025-05-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/suntory-hibiki-100th-anniv,US,New York,Montgomery County,Amsterdam,42.93869,-74.18819
The Netherlands,Amsterdam,"2025-05-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/suntory-hibiki-100th-anniv,NL,North Holland,"",Amsterdam,52.37403,4.88969
Ukraine,Kyiv,"2025-05-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/roseisle-12-years-old-the-,UA,"","",Kyiv,50.45466,30.5238
