,datum,sess_ctry,sess_loc,sug_platform,landing_uri,session_duration,pages_per_sess,sess_co_done,sess_type
1006,2025-04-01,The Netherlands,Heerhugowaard,whiskybase,https://www.whiskyquartier.de/products/quest-collection-quest-1l,0.0,1.0,0,CO abgeschl.
1007,2025-04-01,Germany,Rostock,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHsmPFpZPdcChwW5fnNKp_RhvLu_-ugVm6uy10Fl7uyxBo6vLlzr4LA9_mM90_aem_WR9STKMvv19qK3MIp5wvYA&utm_medium=paid&utm_source=fb&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119,0.0,1.0,0,CO abgeschl.
1008,2025-04-01,Germany,Mittenwalde,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHiq4jJf50HtZ_sGChL453BDfSfINeWYYUcf7F4wdzugpXHLUui6NrasyQ-4r_aem_xqP5XhTIkDzOCTKw8iRrqA,0.0,1.0,0,CO abgeschl.
1009,2025-04-01,Germany,Bamberg,direct,https://www.whiskyquartier.de/products/birkenhof-fading-hill-warehouse-selection-0-7l,187.0,5.0,1,CO abgeschl.
1010,2025-04-01,Germany,Stuttgart,linkedin,https://www.whiskyquartier.de/,0.0,1.0,0,CO abgeschl.
1011,2025-04-01,Hungary,Budapest,alphabet,https://www.whiskyquartier.de/?gad_source=1,17.0,2.0,0,CO abgeschl.
1012,2025-04-01,Germany,Fürth,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHmO-qu-tlBH08pkkriR1s3JGs4ShhAz8NFRXnT0b17wK4jRVE6_QTr_zG_i6_aem_28oHJBNAnTXf6mPoO0A_GA&utm_medium=paid&utm_source=fb&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119,0.0,1.0,0,CO abgeschl.
1013,2025-04-01,Germany,Kolbermoor,meta,https://www.whiskyquartier.de/?utm_medium=paid&utm_source=ig&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBpxmzZTKquDpMc5wO9qC5du4ot78bIMCsBtuKKukTCbYMu2mGHnPfQQ71zmbo_aem__oHQS1JkflZuc8RzJsN_OA,0.0,1.0,0,CO abgeschl.
1014,2025-04-01,Germany,Westerstede,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHt2SmR7nOjG6Md7ACtmWAEmyKfO9ydU0M67ZcRySGxYeO7KUmPKbc9vnEvTv_aem_STiLlIwa-PcooALs3NqHPw&utm_medium=paid&utm_source=fb&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119,0.0,1.0,0,CO abgeschl.
1015,2025-04-01,Germany,Michelstadt,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHkSh0lOc80peGqlijoaE-AUQBCzGC43jsolcJxENcHU5CHPOJ2xSixqBVI6x_aem_HOpk00wT2dPUW1-06XZk3Q&utm_medium=paid&utm_source=fb&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119,0.0,1.0,0,CO abgeschl.
1016,2025-04-01,Germany,Göppingen,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHprwtMC3og1BhIGXjcFL3W8g_WaiflOtWdFDeOGuLqE9-wRlXrZmYA2ocUVo_aem_uKChdXPs1mIk-0kkyJiIgQ,0.0,1.0,0,CO abgeschl.
1017,2025-04-01,Germany,Stuttgart,direct,https://www.whiskyquartier.de/,54.0,2.0,0,CO abgeschl.
1018,2025-04-01,Germany,Hamburg,alphabet,https://www.whiskyquartier.de/products/ardnahoe-infinite-loch-0-7l?variant=50752586809681&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1019,2025-04-01,Germany,Hamburg,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHrnnKUq0j9eCR_I8QP15q3g_PBBK0Qoyoh9fXQESMOUPsrBFESq0ips2Vq_8_aem_Hp5VphDa077UKQPAdAA4Bg&utm_medium=paid&utm_source=fb&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119,20.0,2.0,0,CO abgeschl.
1020,2025-04-01,Germany,Schleswig,alphabet,https://www.whiskyquartier.de/products/glenfiddich-15-years-old-0-7l?variant=50038793011537&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,89.0,4.0,0,CO abgeschl.
1021,2025-04-01,Germany,Nordhausen,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHmMXfPry9uhhFNA4ignJYnrZON-TnVf0MkJVXNdqofqA_LcT52aqFXqdzNyy_aem__u-WxT-xf7tRfs8c-9KwLw,94.0,4.0,0,CO abgeschl.
1022,2025-04-01,Estonia,,whiskybase,https://www.whiskyquartier.de/products/roseisle-12-years-old-the-origami-kite-0-7l,0.0,1.0,0,CO abgeschl.
1023,2025-04-01,Germany,Stendal,whiskybase,https://www.whiskyquartier.de/products/classic-cut-2023-0-7l-kopie,0.0,1.0,0,CO abgeschl.
1024,2025-04-01,Germany,Munich,meta,https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBp_FovEfZY_4dnmQZZYXrA8lQi5kDV-_WQMCmvUzC5NXqwuCMeghYTKU0-93g_aem_KTo9jWz9f-YtTP_7BwZ3XA,29.0,2.0,0,CO abgeschl.
1025,2025-04-01,Germany,Hamburg,meta,https://www.whiskyquartier.de/?utm_medium=paid&utm_source=ig&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBp--VVp8JRRtVLniBzakk6ia7VpBhKUwFumfly4yozhue6zUaVa07Jp_JeTNb_aem_srbTZSM8jvN-Wwhs9ExDwg,0.0,1.0,0,CO abgeschl.
1026,2025-04-01,Germany,Frankfurt am Main,direct,https://www.whiskyquartier.de/,215.8,4.6,0,CO abgeschl.
1027,2025-04-01,The Netherlands,Zundert,whiskybase,https://www.whiskyquartier.de/products/macallan-12yo-double-cask-0-7l,0.0,1.0,0,CO abgeschl.
1028,2025-04-01,Germany,Tauberbischofsheim,direct,https://www.whiskyquartier.de/collections/deutsche-whiskys,0.0,1.0,0,CO abgeschl.
1029,2025-04-01,Greece,Athens,whiskybase,https://www.whiskyquartier.de/products/laddie-ten-0-7l,37.0,2.0,0,CO abgeschl.
1030,2025-04-01,Germany,Wendeburg,alphabet,https://www.whiskyquartier.de/products/glenfiddich-15-years-old-0-7l?variant=50038793011537&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1031,2025-04-01,Germany,Mönchengladbach,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHkENdHL0tOYSQ86fPwDPHYkj1_qN5TmDiCbJQdnn-aHyaP13WnoZ09Yek17a_aem_o-aKnImlHsqOdu9xvSPF1w,44.0,7.0,0,CO abgeschl.
1032,2025-04-01,Germany,Dortmund,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHr4Qr6cnkmqvJkiZzY0UKUFtTAixHeJ5keAEPAJSK1jIoZZNqUXStfr7e5w0_aem_jqEgC_C3ET9_Fb5s45J5Nw,181.0,3.0,0,CO abgeschl.
1033,2025-04-01,Germany,Süderbrarup,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHvshfI97zU1LmUXgidu2GQzJNGNR369DHQoYd06AjdlyuEEkw4jwue1gp_Bp_aem_nh95_KpW_T7aM2IVvM8Ziw&utm_medium=paid&utm_source=fb&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119,206.0,6.0,0,CO abgeschl.
1034,2025-04-01,France,,alphabet,https://www.whiskyquartier.de/products/laddie-ten-0-7l,0.0,1.0,0,CO abgeschl.
1035,2025-04-01,Germany,Lippstadt,alphabet,https://www.whiskyquartier.de/?srsltid=AfmBOooWZNbhzepfmMzORN2N_Dzu-syITZJqtnFdduxgs_m3aw849sYG,0.0,1.0,0,CO abgeschl.
1036,2025-04-01,Germany,Wuppertal,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHiW8_fL_lHNvpuNHSLY_3MJDL9T-AeiCUj2piuI6Ythm1m6JRSotJ1VCTEvM_aem_zeC_EOiz99SpcdYH_cwq9A&utm_medium=paid&utm_source=fb&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119,51.0,2.0,0,CO abgeschl.
1037,2025-04-01,Germany,Kamen,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHicnC4zNnBX8jSVSGCKA7dVAec-zCSfElYn2efnLwlvpeKuK2Fcm-WJ8yIfx_aem_ITT_L8odf3CyfkoqVaXccA&utm_medium=paid&utm_source=fb&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119,137.0,7.0,0,CO abgeschl.
1038,2025-04-01,Germany,Hamburg,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHtdCmx_b8cnMxf3RmuTJ-ENPMX1faDxAp37q1iez9TpuqLFbTKhHXT1fLT9v_aem_LbYV2KJRQFvSUTnGW6mdiA,0.0,1.0,0,CO abgeschl.
1039,2025-04-01,Tunisia,Nabeul,direct,https://www.whiskyquartier.de/,0.0,1.0,0,CO abgeschl.
1040,2025-04-01,Germany,Cologne,meta,https://www.whiskyquartier.de/?utm_medium=paid&utm_source=ig&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBp3fnhyr-H6vROeFwbPMFFol5EMelXB3cDQb45DpHtWKLSqVR33FT85x6xcBf_aem_MGf6W27279byZmBTx9OfXQ,0.0,1.0,0,CO abgeschl.
1041,2025-04-01,Germany,Bad Neustadt an der Saale,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHj8No949JF5zD-httB1r06waN5AHDgREkuukQ2gPA01rgCtV23yrsr-NkxTU_aem_fRBrxpw1Jpv499u9nPizxw,0.0,1.0,0,CO abgeschl.
1042,2025-04-01,Germany,Berlin,whiskybase,https://www.whiskyquartier.de/products/kavalan-solist-brandy-0-7l-kopie,0.0,1.0,0,CO abgeschl.
1043,2025-04-01,Germany,Kassel,alphabet,https://www.whiskyquartier.de/products/suntory-hibiki-harmony-0-7l?variant=50038831939921&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1044,2025-04-01,Germany,Seligenstadt,alphabet,https://www.whiskyquartier.de/products/18-yo-colour-collection-0-7l-kopie?variant=49729457127761&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,728.0,2.0,0,CO abgeschl.
1045,2025-04-01,United Kingdom,Southwark,whiskybase,https://www.whiskyquartier.de/products/dingle-single-cask-the-village-2025-0-7l,0.0,1.0,0,CO abgeschl.
1046,2025-04-01,Germany,Munich,direct,https://www.whiskyquartier.de/products/glenturret-triple-wood-2024-0-7l,147.0,2.0,0,CO abgeschl.
1047,2025-04-01,Germany,Konstanz,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHptaO2_3SoeEVzuz4YbYN80wNg8BatxY38lPODqRtWJMXIGsV7VUFclk5M9M_aem_UhgDok-yIOEUXxzPDE65Vw,0.0,1.0,0,CO abgeschl.
1048,2025-04-01,Israel,Ness Ziona,alphabet,https://www.whiskyquartier.de/collections/neu-im-shop,0.0,1.0,0,CO abgeschl.
1049,2025-04-01,Germany,Dresden,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHgQYH3hQonxVVGZRX-vOduaqeZ_LG8gAvFQMt6Zfw2bPsAYbBU9HCvP5NjQF_aem_VcDkEC2XxxvHMEcMn44ulA&utm_medium=paid&utm_source=fb&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119,17.0,5.0,0,CO abgeschl.
1050,2025-04-01,Germany,Lüneburg,alphabet,https://www.whiskyquartier.de/products/glenfiddich-15-years-old-0-7l?variant=50038793011537&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,202.0,9.0,0,CO abgeschl.
1051,2025-04-01,Mexico,Ecatepec,whiskybase,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,171.0,9.0,0,CO abgeschl.
1052,2025-04-01,Germany,Wedel,alphabet,https://www.whiskyquartier.de/products/glenfiddich-15-years-old-0-7l?variant=50038793011537&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1053,2025-04-01,Germany,Stuttgart,alphabet,https://www.whiskyquartier.de/products/ardnahoe-5-yo-the-inaugural-release-0-7l?variant=50752350552401&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1054,2025-04-01,Germany,Frankfurt am Main,direct,https://www.whiskyquartier.de/products/dingle-single-cask-the-village-2025-0-7l?srsltid=AfmBOorP4w6F6u_jwpvzpuVd3u9WEZgXFjY9WEyd7a_O-hoUOFqvVMKD,0.0,1.0,0,CO abgeschl.
1055,2025-04-01,Germany,Berlin,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHiOiL_a_iQfN_3Q-3HPGKcxpOb5TtWo1gGCD66W63BtHkwRAd5DJ_kW6LO9j_aem_6ZUjuuSTkaNLgJ3DZ0Y6og,22.0,2.0,0,CO abgeschl.
1056,2025-04-01,Bosnia and Herzegovina,Čitluk,whiskybase,https://www.whiskyquartier.de/products/harmony-collection-green-meadow-0-7l,0.0,1.0,0,CO abgeschl.
1057,2025-04-01,Germany,Püttlingen,alphabet,https://www.whiskyquartier.de/products/a-night-on-earth-scotland-2022-0-7l?variant=49728614334801&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,66.0,2.0,0,CO abgeschl.
1058,2025-04-01,Germany,Jena,meta,https://www.whiskyquartier.de/?fbclid=IwY2xjawJjnB5leHRuA2FlbQEwAGFkaWQAAAYbueMGZwEecSKwfeyYgGEbXt1VMSrPuIgFjeatsYJ3cInd7-zjEBnLDdDxHe3ZzYbqUvQ_aem_qTw4EpXZVYR2bFSRPD50_Q&utm_medium=paid&utm_source=fb&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119,0.0,1.0,0,CO abgeschl.
1059,2025-04-01,Germany,Todtnau,direct,https://www.whiskyquartier.de/,375.0,6.0,0,CO abgeschl.
1060,2025-04-01,Germany,Bad Lauchstädt,alphabet,https://www.whiskyquartier.de/products/glenfiddich-15-years-old-0-7l?variant=50038793011537&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1061,2025-04-01,Germany,Berlin,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHl2cTDR2cZxq0PYaKA23p4KShCmHfJ30VPjtOxXjMAFK-qIyk5q7xamtrBg2_aem_js2sg-7bGm3CumrzI5-YLw&utm_medium=paid&utm_source=fb&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119,0.0,1.0,0,CO abgeschl.
1062,2025-04-01,Germany,Fürth,direct,https://www.whiskyquartier.de/collections/islay?customer_posted=true#contact_form,57.0,4.5,0,CO abgeschl.
1063,2025-04-01,Germany,Augsburg,alphabet,https://www.whiskyquartier.de/products/1824-gold-0-7l-kopie?variant=49728018809169&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1064,2025-04-01,Germany,Uttenreuth,direct,https://www.whiskyquartier.de/collections/highlands,418.0,5.0,0,CO abgeschl.
1065,2025-04-01,Germany,Rudolstadt,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHqvn3mVzZwgN-dvrTgOO1zdMWVSHY0kkTIaOktD1o1D6rVAU8b5-8aGTNX4R_aem_sFCMCaaq8x4xunEiqdkkJQ,97.0,3.0,0,CO abgeschl.
1066,2025-04-01,Germany,Dahn,whiskybase,https://www.whiskyquartier.de/products/dingle-single-cask-the-village-2025-0-7l,0.0,1.0,0,CO abgeschl.
1067,2025-04-01,Germany,Leipzig,alphabet,https://www.whiskyquartier.de/?srsltid=AfmBOopBd9MIIQqzHaHuoAapJIULzYcEoC0BuoSyrTO_RhJpq-_DUqaw,151.0,4.0,0,CO abgeschl.
1068,2025-04-01,Germany,Düsseldorf,alphabet,https://www.whiskyquartier.de/?srsltid=AfmBOooWZNbhzepfmMzORN2N_Dzu-syITZJqtnFdduxgs_m3aw849sYG,0.0,1.0,0,CO abgeschl.
1069,2025-04-01,Germany,Amberg,alphabet,https://www.whiskyquartier.de/products/1824-gold-0-7l-kopie?variant=49728018809169&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1070,2025-04-01,Germany,Hanover,force,https://www.whiskyquartier.de/,1028.0,10.0,0,CO abgeschl.
1071,2025-04-01,Germany,Nidderau,linkedin,https://www.whiskyquartier.de/,94.0,4.0,0,CO abgeschl.
1072,2025-04-01,Germany,Herbolzheim,alphabet,https://www.whiskyquartier.de/products/glenfiddich-15-years-old-0-7l?variant=50038793011537&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1073,2025-04-01,Germany,Geislingen an der Steige,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHvHpzKPs65phLX79djBcMykygn9f5LI8dTKBZz5IRfPbakaVdusG_mE0n5Pb_aem_F_nwIzU9Xx3BqEWcckZgrg,0.0,1.0,0,CO abgeschl.
1074,2025-04-01,Germany,Schwarzenbek,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHiCdR24dDpVzzDifG_30hwGen2CIENriot0WpHKs_7MloFUwW_xTj0k048cu_aem_o_hIgUyO6yfQkHIo1WH3Ew&utm_medium=paid&utm_source=fb&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119,0.0,1.0,0,CO abgeschl.
1075,2025-04-01,Germany,Fahrdorf,direct,https://www.whiskyquartier.de/products/macallan-classic-cut-2023?srsltid=AfmBOopvLE8TeBRg-PBOAHPm3WY5J2w3n-tHSWH8LITzY5YcZx60nUzg,0.0,1.0,0,CO abgeschl.
1076,2025-04-01,Germany,Dortmund,alphabet,https://www.whiskyquartier.de/products/a-night-on-earth-scotland-2021-0-7l?variant=49728553746769&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1077,2025-04-01,Germany,Nuremberg,linkedin,https://www.whiskyquartier.de/,13.333333333333334,2.0,0,CO abgeschl.
1078,2025-04-01,Germany,Berlin,alphabet,https://www.whiskyquartier.de/products/st-kilian-judas-priest-50-heavy-metal-years-edt-0-7l?variant=50709032206673&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1079,2025-04-01,Germany,Kassel,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHuR2zOLxZhlqb0g-xrE8Ab8IU2rRQt6U4ClmxrY6gcwtmLUH8JN7jfikNA_J_aem_RItfTeEnepwerDrkk7n7oA&utm_medium=paid&utm_source=fb&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119,17.0,3.0,0,CO abgeschl.
1080,2025-04-01,Germany,Esslingen am Neckar,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHuZGGn3Oo1e4mjV_JzggAiHIe8Hw67ovpJCiaBBhGB4SpMdkEjij7gwLnUUI_aem_Y6zt-8tvSfi9SkffotUHNQ,63.0,4.0,0,CO abgeschl.
1081,2025-04-01,Switzerland,Zurich,alphabet,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l?srsltid=AfmBOop9OIoH4RGo-wqBT55Z7IUf7SeNAhiZDA4gLrjZioUYtm1_C4mM,0.0,1.0,0,CO abgeschl.
1082,2025-04-01,Sweden,Stockholm,direct,https://www.whiskyquartier.de/,19.5,3.5,0,CO abgeschl.
1083,2025-04-01,Germany,Marl,alphabet,https://www.whiskyquartier.de/?gad_source=1,23.0,2.0,0,CO abgeschl.
1084,2025-04-01,Germany,Gnarrenburg,alphabet,https://www.whiskyquartier.de/products/edition-no-5-0-7l?variant=49729047101777&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1085,2025-04-01,Germany,Havixbeck,alphabet,https://www.whiskyquartier.de/?gad_source=1,0.0,1.0,0,CO abgeschl.
1086,2025-04-01,Germany,Rüsselsheim am Main,direct,https://www.whiskyquartier.de/collections/speyside,67.0,3.0,0,CO abgeschl.
1087,2025-04-01,Germany,Bensheim,alphabet,https://www.whiskyquartier.de/products/birkenhof-fading-hill-warehouse-selection-0-7l?variant=50730563600721&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1088,2025-04-01,Azerbaijan,,alphabet,https://www.whiskyquartier.de/products/triple-wood-0-7l,0.0,1.0,0,CO abgeschl.
1089,2025-04-01,Germany,Nuremberg,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHtd5pvb6sly7KDbnYt2CvCRwyIiCD-lCFcPVu6g_T0_-3BDD0gjGdZy7ZHZv_aem_1FGDiBJpIVyqhc5SrxjsUw,0.0,1.0,0,CO abgeschl.
1090,2025-04-01,Germany,Neuhaus am Rennweg,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHn4JI2WWfJYCEm54VGb3G0qk-aN5mn2iSFQAyqc9TE-pEeLCPN15h_693q1F_aem_hrUTEFOu-EyeYCHwO-0HKA&utm_medium=paid&utm_source=fb&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119,0.0,1.0,0,CO abgeschl.
1091,2025-04-01,Germany,Dresden,alphabet,https://www.whiskyquartier.de/products/laddie-twentytwo-0-7l?srsltid=AfmBOoqLisjEhvyFF-rQmiu0-LMV08kP5gTlTqTnqAb28Z6ewuRWFjPn,0.0,1.0,0,CO abgeschl.
1092,2025-04-01,Germany,Sankt Augustin,alphabet,https://www.whiskyquartier.de/products/highland-park-dragon-legend-0-7l?variant=50310652363089&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1093,2025-04-01,The Netherlands,,whiskybase,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,0.0,1.0,0,CO abgeschl.
1094,2025-04-01,Germany,Munich,alphabet,https://www.whiskyquartier.de/products/glenfiddich-15-years-old-0-7l?variant=50038793011537&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1095,2025-04-01,Germany,Sonthofen,meta,https://www.whiskyquartier.de/?utm_medium=paid&utm_source=ig&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBp7ycVXrjEEVosfpOjyAxprWDzqCCszP-7YK9gRB8-HmlPOrrcaqH0grqtKVa_aem_0Cu_weijHNuSaY-0WHi8fw,129.0,5.0,0,CO abgeschl.
1096,2025-04-01,Germany,Dresden,alphabet,https://www.whiskyquartier.de/?gad_source=1,71.0,2.0,0,CO abgeschl.
1097,2025-04-01,Germany,Telgte,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHo9lYEYBR7W9csmseuzhh2fc-x1I42N2ZzdeZplLo61_1rTU9frAodLhQ56P_aem_S3UmtRj-Z7Qg7FmPtB5CgQ&utm_medium=paid&utm_source=fb&utm_id=6649636762119&utm_content=6655533640519&utm_term=6649636764319&utm_campaign=6649636762119,0.0,1.0,0,CO abgeschl.
1098,2025-04-01,Germany,Bremen,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHpqg8rQCXTb_yEQB9LBi3iO81ZlA2lPfU-Un5mjioP5ijo7nYf27SxouL8-W_aem_bI3sUAJBBTXiE27d_HJdeg,0.0,1.0,0,CO abgeschl.
1099,2025-04-01,Germany,Dachwig,whiskybase,https://www.whiskyquartier.de/products/birkenhof-fading-hill-warehouse-selection-0-7l,0.0,1.0,0,CO abgeschl.
1100,2025-04-01,Italy,Rome,whiskybase,https://www.whiskyquartier.de/products/harmony-collection-green-meadow-0-7l,0.0,1.0,0,CO abgeschl.
1101,2025-04-01,Germany,Hüfingen,direct,https://www.whiskyquartier.de/collections/islay-whisky-schottland,58.0,2.0,0,CO abgeschl.
1102,2025-04-01,Germany,Nuremberg,direct,https://www.whiskyquartier.de/collections/islay-whisky-schottland,6.0,2.0,0,CO abgeschl.
1103,2025-04-01,Germany,Tauberbischofsheim,direct,https://www.whiskyquartier.de/products/edition-no-6-0-7l,21.0,2.0,0,CO abgeschl.
1104,2025-04-01,Germany,Münster,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG7njBmcBHrLETl_t3mkwC4uDFOXpVd342RFM2-K__KDxMjF6P80bbNPjrA1Spy-fIkUZ_aem_w72o3ecDcZKLZwA9YqIHLA,0.0,1.0,0,CO abgeschl.
1105,2025-04-01,Germany,Salzgitter,direct,https://www.whiskyquartier.de/collections/highlands,23.0,4.0,0,CO abgeschl.
