"datum","sess_ctry","sess_loc","sessions","lng","lat","kontrollland"
"2025-04-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-04-01",Germany,Ingolstadt,1,11.42372,48.76508,DE
"2025-04-01",Germany,Stuttgart,2,9.17702,48.78232,DE
"2025-04-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-04-01",Germany,Hüfingen,1,8.48831,47.92543,DE
"2025-04-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-04-01",Germany,Hohenwarthe,1,11.71528,52.22968,DE
"2025-04-01",Germany,Donaueschingen,1,8.49707,47.95514,DE
"2025-04-01",Germany,Höheinöd,1,7.60673,49.28966,DE
"2025-04-01",Germany,Hilpoltstein,1,11.1906,49.19047,DE
"2025-04-01",Germany,Darmstadt,1,8.65027,49.87167,DE
"2025-04-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-04-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-04-01",Germany,Fürth,1,10.98856,49.47593,DE
"2025-04-01",Germany,Fürth,2,10.98856,49.47593,DE
"2025-04-01",Germany,Hettenleidelheim,1,8.07361,49.53556,DE
"2025-04-01",Germany,Wedel,1,9.69835,53.58374,DE
"2025-04-01",Germany,Hersbruck,1,11.43151,49.51083,DE
"2025-04-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-04-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-04-01",Germany,Dortmund,1,7.466,51.51494,DE
"2025-04-01",Germany,Herford,1,8.67343,52.11457,DE
"2025-04-01",Germany,Herbolzheim,1,7.77746,48.21884,DE
"2025-04-01",Germany,Waren,1,12.67985,53.5204,DE
"2025-04-01",Germany,Dortmund,1,7.466,51.51494,DE
"2025-04-01",Germany,Dortmund,3,7.466,51.51494,DE
"2025-04-01",Germany,Fürth,1,10.98856,49.47593,DE
"2025-04-01",Germany,Havixbeck,1,7.41667,51.98333,DE
"2025-04-01",Germany,Havixbeck,1,7.41667,51.98333,DE
"2025-04-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-04-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-04-01",Germany,Hamm,1,10.05742,53.55487,DE
"2025-04-01",Germany,Hamm,1,7.82089,51.68033,DE
"2025-04-01",Germany,Dahn,1,7.77843,49.15098,DE
"2025-04-01",Germany,Dachwig,1,10.85479,51.0777,DE
"2025-04-01",Germany,Dresden,1,13.73832,51.05089,DE
"2025-04-01",Germany,Dresden,1,13.73832,51.05089,DE
"2025-04-01",Germany,Dresden,1,13.73832,51.05089,DE
"2025-04-01",Germany,Dresden,1,13.73832,51.05089,DE
"2025-04-01",Germany,Dresden,1,13.73832,51.05089,DE
"2025-04-01",Germany,Dresden,1,13.73832,51.05089,DE
"2025-04-01",Germany,Duisburg,1,6.76516,51.43247,DE
"2025-04-01",Germany,Dachau,2,11.43402,48.26,DE
"2025-04-01",Germany,Düren,1,6.49299,50.80434,DE
"2025-04-01",Germany,Coswig,1,12.45009,51.88618,DE
"2025-04-01",Germany,Fürth,1,10.98856,49.47593,DE
"2025-04-01",Germany,Fürth,1,10.98856,49.47593,DE
"2025-04-01",Germany,Hamburg,2,9.99302,53.55073,DE
"2025-04-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-04-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-04-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-04-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-04-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-04-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-04-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-04-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-04-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-04-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-04-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-04-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-04-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-04-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-04-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-04-01",Bulgaria,Sofia,1,23.32415,42.69751,BG
"2025-04-01",Germany,Coswig,1,13.58312,51.13204,DE
"2025-04-01",Germany,Coesfeld,1,7.16809,51.94349,DE
"2025-04-01",Germany,Coesfeld,1,7.16809,51.94349,DE
"2025-04-01",Germany,Türkenfeld,1,11.08303,48.10531,DE
"2025-04-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-04-01",Germany,Düsseldorf,1,6.77616,51.22172,DE
"2025-04-01",Germany,Düsseldorf,1,6.77616,51.22172,DE
"2025-04-01",Germany,Düsseldorf,1,6.77616,51.22172,DE
"2025-04-01",Germany,Düsseldorf,1,6.77616,51.22172,DE
"2025-04-01",Germany,Eberbach,1,8.99016,49.4668,DE
"2025-04-01",Germany,Süderbrarup,1,9.78333,54.63333,DE
"2025-04-01",Germany,Erkner,1,13.75437,52.42,DE
"2025-04-01",Germany,Burk,1,10.47891,49.13318,DE
"2025-04-01",Germany,Halle,1,8.36083,52.06007,DE
"2025-04-01",Germany,Frankfurt am Main,5,8.68417,50.11552,DE
"2025-04-01",Germany,Halle,1,9.56532,51.99122,DE
"2025-04-01",Germany,Vreden,1,6.828,52.03792,DE
"2025-04-01",Germany,Tauberbischofsheim,1,9.66278,49.62472,DE
"2025-04-01",Germany,Tauberbischofsheim,2,9.66278,49.62472,DE
"2025-04-01",Germany,Hagenow,1,11.19159,53.43134,DE
"2025-04-01",Germany,Hagenow,1,11.19159,53.43134,DE
"2025-04-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-04-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-04-01",Germany,Vreden,2,6.828,52.03792,DE
"2025-04-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-04-01",Germany,Fürstenfeldbruck,1,11.2547,48.17904,DE
"2025-04-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-04-01",Germany,Viersen,1,6.39441,51.25435,DE
"2025-04-01",Germany,Viersen,1,6.39441,51.25435,DE
"2025-04-01",Germany,Gunzenhausen,1,10.75971,49.11663,DE
"2025-04-01",Germany,Burgthann,1,11.31154,49.35202,DE
"2025-04-01",Germany,Tauberbischofsheim,1,9.66278,49.62472,DE
"2025-04-01",Germany,Tauberbischofsheim,2,9.66278,49.62472,DE
"2025-04-01",Germany,Essen,1,7.01228,51.45657,DE
"2025-04-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-04-01",Germany,Essen,1,7.01228,51.45657,DE
"2025-04-01",Germany,Burgthann,1,11.31154,49.35202,DE
"2025-04-01",Germany,Burgthann,1,11.31154,49.35202,DE
"2025-04-01",Germany,Göttingen,2,9.93228,51.53443,DE
"2025-04-01",Germany,Göttingen,1,9.93228,51.53443,DE
"2025-04-01",Germany,Essen,1,7.9371,52.72258,DE
"2025-04-01",Germany,Essen,1,7.9371,52.72258,DE
"2025-04-01",Germany,Fahrdorf,1,9.6,54.5,DE
"2025-04-01",Germany,Falkensee,1,13.0927,52.56014,DE
"2025-04-01",Germany,Gotha,1,10.70193,50.94823,DE
"2025-04-01",Germany,Göppingen,1,9.65209,48.70354,DE
"2025-04-01",Germany,Uttenreuth,1,11.07216,49.59675,DE
"2025-04-01",Germany,Flensburg,1,9.43961,54.78431,DE
"2025-04-01",Germany,Gnarrenburg,1,9.0,53.38333,DE
"2025-04-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-04-01",Germany,Uttenreuth,2,11.07216,49.59675,DE
"2025-04-01",Germany,Uttenreuth,1,11.07216,49.59675,DE
"2025-04-01",Germany,Gevelsberg,1,7.3392,51.31971,DE
"2025-04-01",Germany,Gevelsberg,1,7.3392,51.31971,DE
"2025-04-01",Germany,Bremen,1,8.80717,53.07582,DE
"2025-04-01",Germany,Bremen,1,8.80717,53.07582,DE
"2025-04-01",Germany,Bonn,1,7.09549,50.73438,DE
"2025-04-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-04-01",Germany,Geislingen an der Steige,1,9.82736,48.62423,DE
"2025-04-01",Germany,Upgant-Schott,1,7.28333,53.51667,DE
"2025-04-01",Germany,Frankfurt (Oder),1,14.55062,52.34714,DE
"2025-04-01",Germany,Bietigheim-Bissingen,1,9.11755,48.94407,DE
"2025-04-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-04-01",Germany,Munich,2,11.57549,48.13743,DE
"2025-04-01",Germany,Munich,4,11.57549,48.13743,DE
"2025-04-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-04-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-04-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-04-01",Germany,Munich,2,11.57549,48.13743,DE
"2025-04-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-04-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-04-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-04-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-04-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-04-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-04-01",Portugal,Mirandela,1,-7.18695,41.48739,PT
"2025-04-01",Germany,Zwickau,1,12.48839,50.72724,DE
"2025-04-01",Germany,Amberg,1,11.86267,49.44287,DE
"2025-04-01",Germany,Biederitz,1,11.71667,52.15,DE
"2025-04-01",Germany,Taunusstein,1,8.15206,50.14993,DE
"2025-04-01",Tunisia,Nabeul,1,10.73763,36.45606,TN
"2025-04-01",Germany,Amberg,1,11.86267,49.44287,DE
"2025-04-01",Germany,Münster,1,10.63623,48.22904,DE
"2025-04-01",Germany,Apolda,1,11.51638,51.02624,DE
"2025-04-01",Germany,Münster,1,10.63623,48.22904,DE
"2025-04-01",Germany,Amberg,1,10.68333,48.06667,DE
"2025-04-01",Germany,Münster,1,8.86778,49.92278,DE
"2025-04-01",Germany,Münster,1,8.86778,49.92278,DE
"2025-04-01",Germany,Aschaffenburg,1,9.15214,49.97704,DE
"2025-04-01",Germany,Telgte,1,7.78293,51.97995,DE
"2025-04-01",Germany,Amberg,1,10.68333,48.06667,DE
"2025-04-01",Germany,Münster,1,7.62571,51.96236,DE
"2025-04-01",Germany,Münster,1,7.62571,51.96236,DE
"2025-04-01",Germany,Augsburg,1,10.89851,48.37154,DE
"2025-04-01",Germany,Augsburg,1,10.89851,48.37154,DE
"2025-04-01",Germany,Augsburg,1,10.89851,48.37154,DE
"2025-04-01",Germany,Bernburg,1,11.7401,51.79464,DE
"2025-04-01",Germany,Backnang,1,9.43718,48.94743,DE
"2025-04-01",Germany,Naumburg,1,11.80979,51.14987,DE
"2025-04-01",Germany,Naumburg,1,9.16569,51.24816,DE
"2025-04-01",Germany,Neckarsulm,1,9.22527,49.18912,DE
"2025-04-01",Germany,Neubrandenburg,1,13.27532,53.56414,DE
"2025-04-01",Germany,Neubrandenburg,1,13.27532,53.56414,DE
"2025-04-01",Germany,Achim,1,9.0263,53.01416,DE
"2025-04-01",Germany,Neuhaus am Rennweg,1,11.13787,50.51006,DE
"2025-04-01",Germany,Achim,1,9.0263,53.01416,DE
"2025-04-01",Germany,Neunkirchen,1,7.18045,49.34449,DE
"2025-04-01",Germany,Neunkirchen,1,9.01056,49.38694,DE
"2025-04-01",Germany,Neunkirchen,1,8.0,50.8,DE
"2025-04-01",Sweden,Stockholm,2,18.06871,59.32938,SE
"2025-04-01",Germany,Nidderau,1,8.86704,50.23805,DE
"2025-04-01",Germany,Nordhausen,1,10.7957,51.5018,DE
"2025-04-01",Germany,Mönchengladbach,1,6.44172,51.18539,DE
"2025-04-01",Germany,Moers,1,6.6326,51.45342,DE
"2025-04-01",Germany,Mittenwalde,1,13.53945,52.26007,DE
"2025-04-01",Germany,Michelstadt,1,9.00373,49.67569,DE
"2025-04-01",Germany,Achim,1,9.0263,53.01416,DE
"2025-04-01",Germany,Oberhausen,1,11.13333,47.78333,DE
"2025-04-01",Germany,Memmingen,1,10.18527,47.98372,DE
"2025-04-01",Germany,Oberhausen,1,11.13333,47.78333,DE
"2025-04-01",Sweden,Linköping,1,15.62157,58.41086,SE
"2025-04-01",Germany,Oberhausen,1,11.11151,48.72201,DE
"2025-04-01",Germany,Oberhausen,1,11.11151,48.72201,DE
"2025-04-01",Germany,Wuppertal,1,7.14816,51.25627,DE
"2025-04-01",Germany,Aalen,1,10.0933,48.83777,DE
"2025-04-01",Germany,Marl,1,7.09038,51.65671,DE
"2025-04-01",Germany,Marl,1,7.09038,51.65671,DE
"2025-04-01",Germany,Marktheidenfeld,1,9.60359,49.8454,DE
"2025-04-01",Germany,Wuppertal,1,7.14816,51.25627,DE
"2025-04-01",Germany,Marienberg,1,13.16122,50.65051,DE
"2025-04-01",Germany,Marienberg,1,13.16122,50.65051,DE
"2025-04-01",Germany,Oberhausen,1,6.8625,51.47805,DE
"2025-04-01",Germany,Oberhausen,1,6.8625,51.47805,DE
"2025-04-01",Germany,Freinsheim,1,8.21186,49.50649,DE
"2025-04-01",Germany,Fürth,1,8.78472,49.65083,DE
"2025-04-01",Germany,Fürth,1,8.78472,49.65083,DE
"2025-04-01",Germany,Wuppertal,1,7.14816,51.25627,DE
"2025-04-01",Germany,Wuppertal,1,7.14816,51.25627,DE
"2025-04-01",Azerbaijan,Baku,1,49.89201,40.37767,AZ
"2025-04-01",Bosnia and Herzegovina,Čitluk,1,17.70083,43.22861,BA
"2025-04-01",Germany,Fürth,1,8.78472,49.65083,DE
"2025-04-01",Germany,Olching,1,11.33333,48.2,DE
"2025-04-01",Germany,Ilsede,1,10.19922,52.2634,DE
"2025-04-01",Germany,Fürth,2,8.78472,49.65083,DE
"2025-04-01",Germany,Lüneburg,1,10.41409,53.2509,DE
"2025-04-01",Germany,Lüneburg,2,10.41409,53.2509,DE
"2025-04-01",Germany,Ludwigslust,1,11.49714,53.32917,DE
"2025-04-01",Germany,Fürth,1,8.78472,49.65083,DE
"2025-04-01",Germany,Fürth,1,8.78472,49.65083,DE
"2025-04-01",Germany,Poing,1,11.81863,48.17004,DE
"2025-04-01",Germany,Bad Lauchstädt,1,11.86956,51.38652,DE
"2025-04-01",Germany,Bad Neustadt an der Saale,1,10.20673,50.32174,DE
"2025-04-01",Germany,Lübeck,1,10.68729,53.86893,DE
"2025-04-01",Germany,Polch,1,7.31315,50.29973,DE
"2025-04-01",Germany,Wolfhagen,1,9.17015,51.32611,DE
"2025-04-01",Germany,Lippstadt,1,8.34482,51.67369,DE
"2025-04-01",Germany,Lippstadt,3,8.34482,51.67369,DE
"2025-04-01",Germany,Fürth,1,8.78472,49.65083,DE
"2025-04-01",Germany,Limburg an der Lahn,1,8.0503,50.3836,DE
"2025-04-01",Germany,Todtnau,1,7.9438,47.82941,DE
"2025-04-01",Germany,Püttlingen,1,6.88723,49.2855,DE
"2025-04-01",Germany,Wittenberge,1,11.75032,53.00543,DE
"2025-04-01",Germany,Püttlingen,1,6.88723,49.2855,DE
"2025-04-01",Germany,Regensburg,1,12.10161,49.01513,DE
"2025-04-01",Denmark,Copenhagen,1,12.56553,55.67594,DK
"2025-04-01",Germany,Rockenhausen,1,7.82134,49.62974,DE
"2025-04-01",Switzerland,Bülach,1,8.54049,47.52197,CH
"2025-04-01",Germany,Rösrath,1,7.18175,50.89559,DE
"2025-04-01",Estonia,Tallinn,1,24.75353,59.43696,EE
"2025-04-01",Germany,Rostock,1,12.14049,54.0887,DE
"2025-04-01",Germany,Todtnau,1,7.9438,47.82941,DE
"2025-04-01",Italy,Rome,1,12.51133,41.89193,IT
"2025-04-01",Germany,Leipzig,1,12.37129,51.33962,DE
"2025-04-01",Germany,Leipzig,1,12.37129,51.33962,DE
"2025-04-01",Germany,Leipzig,1,12.37129,51.33962,DE
"2025-04-01",Germany,Leipzig,2,12.37129,51.33962,DE
"2025-04-01",Germany,Leipzig,1,12.37129,51.33962,DE
"2025-04-01",Germany,Leipzig,1,12.37129,51.33962,DE
"2025-04-01",Germany,Winnenden,1,9.39819,48.87563,DE
"2025-04-01",Germany,Todtnau,1,7.9438,47.82941,DE
"2025-04-01",Switzerland,Rorschach,1,9.4903,47.478,CH
"2025-04-01",Germany,Rudolstadt,1,11.34046,50.72043,DE
"2025-04-01",Germany,Rüsselsheim am Main,1,8.42251,49.98955,DE
"2025-04-01",Germany,Saarbrücken,1,7.00982,49.23262,DE
"2025-04-01",Switzerland,Spreitenbach,1,8.36792,47.42285,CH
"2025-04-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-04-01",Germany,Wiesbaden,1,8.24932,50.08258,DE
"2025-04-01",Slovakia,Nitra,5,18.08453,48.30763,SK
"2025-04-01",Germany,Salzgitter,3,10.4154,52.15705,DE
"2025-04-01",Germany,Salzgitter,1,10.4154,52.15705,DE
"2025-04-01",Germany,Salzgitter,2,10.4154,52.15705,DE
"2025-04-01",Germany,Salzgitter,1,10.4154,52.15705,DE
"2025-04-01",Switzerland,Waldkirch,1,9.28665,47.46859,CH
"2025-04-01",Germany,Sangerhausen,1,11.29533,51.47221,DE
"2025-04-01",Germany,Landshut,1,12.16179,48.52961,DE
"2025-04-01",Germany,Landshut,1,12.16179,48.52961,DE
"2025-04-01",Germany,Bamberg,1,10.90067,49.89873,DE
"2025-04-01",Germany,Frechen,1,6.8118,50.91485,DE
"2025-04-01",Germany,Frechen,1,6.8118,50.91485,DE
"2025-04-01",Germany,Sankt Augustin,1,7.197,50.77538,DE
"2025-04-01",Germany,Wiehl,1,7.55062,50.9495,DE
"2025-04-01",Germany,Schifferstadt,1,8.3775,49.38417,DE
"2025-04-01",Germany,Schkopau,1,11.95224,51.39186,DE
"2025-04-01",Germany,Barth,1,12.72491,54.36346,DE
"2025-04-01",Germany,Beckum,1,8.04075,51.75571,DE
"2025-04-01",Germany,Kriftel,1,8.46977,50.08408,DE
"2025-04-01",Germany,Schleswig,1,9.5586,54.52156,DE
"2025-04-01",Germany,Schwabach,1,11.02346,49.33047,DE
"2025-04-01",Germany,Schwarzenbek,1,10.48055,53.50303,DE
"2025-04-01",Germany,Schweinfurt,1,10.22175,50.04937,DE
"2025-04-01",Germany,Schwelm,1,7.29388,51.28635,DE
"2025-04-01",Germany,Schwelm,1,7.29388,51.28635,DE
"2025-04-01",Germany,Schwerin,1,11.41316,53.62937,DE
"2025-04-01",Germany,Schwerin,1,11.41316,53.62937,DE
"2025-04-01",Germany,Seligenstadt,1,8.97394,50.0432,DE
"2025-04-01",Germany,Seligenstadt,1,8.97394,50.0432,DE
"2025-04-01",Germany,Konstanz,1,9.17582,47.66033,DE
"2025-04-01",Germany,Königs Wusterhausen,1,13.633,52.30141,DE
"2025-04-01",Germany,Westerstede,1,7.92737,53.25682,DE
"2025-04-01",Germany,Königsbrunn,1,10.89178,48.27506,DE
"2025-04-01",Germany,Königsbrunn,1,10.89178,48.27506,DE
"2025-04-01",Germany,Königsbrunn,1,10.89178,48.27506,DE
"2025-04-01",Germany,Kolbermoor,1,12.06696,47.84965,DE
"2025-04-01",Germany,Westerstede,1,7.92737,53.25682,DE
"2025-04-01",Germany,Seligenstadt,1,8.97394,50.0432,DE
"2025-04-01",Germany,Koblenz,1,7.57883,50.35357,DE
"2025-04-01",Germany,Koblenz,1,7.57883,50.35357,DE
"2025-04-01",Germany,Koblenz,1,7.57883,50.35357,DE
"2025-04-01",Germany,Sinsheim,1,8.87867,49.2529,DE
"2025-04-01",Germany,Sonthofen,1,10.28262,47.51821,DE
"2025-04-01",Germany,Sprockhövel,2,7.24343,51.34669,DE
"2025-04-01",Belarus,Minsk,2,27.56667,53.9,BY
"2025-04-01",Greece,Athens,1,23.72784,37.98376,GR
"2025-04-01",Germany,Stendal,1,11.85867,52.6069,DE
"2025-04-01",Germany,Bensheim,1,8.61839,49.68369,DE
"2025-04-01",Germany,Fürth,1,10.98856,49.47593,DE
"2025-04-01",Hungary,Budapest,1,19.04045,47.49835,HU
"2025-04-01",Israel,Tel Aviv,1,34.78057,32.08088,IL
"2025-04-01",Germany,Bergheim,1,6.63986,50.95572,DE
"2025-04-01",Israel,Tel Aviv,1,34.78057,32.08088,IL
"2025-04-01",Israel,Ness Ziona,1,34.79868,31.92933,IL
"2025-04-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-04-01",Israel,Herzliya,1,34.82536,32.16627,IL
"2025-04-01",Germany,Kassel,1,9.5,51.31667,DE
"2025-04-01",Germany,Kassel,1,9.5,51.31667,DE
"2025-04-01",Germany,Kassel,1,9.5,51.31667,DE
"2025-04-01",Germany,Wendeburg,1,10.39255,52.32957,DE
"2025-04-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-04-01",Germany,Fürth,1,10.98856,49.47593,DE
"2025-04-01",Germany,Welver,1,7.96667,51.61667,DE
"2025-04-01",Germany,Weingarten,1,8.2862,49.25946,DE
"2025-04-01",Germany,Berlin,3,13.41053,52.52437,DE
"2025-04-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-04-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-04-01",Germany,Kamen,1,7.6638,51.59231,DE
"2025-04-01",Germany,Kamen,1,7.6638,51.59231,DE
"2025-04-01",Germany,Weingarten,1,8.52678,49.05457,DE
"2025-04-01",Germany,Jena,1,11.5899,50.92878,DE
"2025-04-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-04-01",Germany,Weingarten,1,9.63863,47.81009,DE
"2025-03-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-03-01",American Samoa,Pago Pago,2,-170.7025,-14.27806,AS
"2025-03-01",Austria,Vienna,1,16.37208,48.20849,AT
"2025-03-01",Austria,Vienna,1,16.37208,48.20849,AT
"2025-03-01",Austria,Oberschützen,2,16.20732,47.35138,AT
"2025-03-01",Austria,Elixhausen,1,13.06667,47.86667,AT
"2025-03-01",Belgium,Brussels,1,4.34878,50.85045,BE
"2025-03-01",Bulgaria,Sofia,1,23.32415,42.69751,BG
"2025-03-01",Brazil,Joinville,1,-48.84556,-26.30444,BR
"2025-03-01",Brazil,Itabaianinha,1,-37.79,-11.27389,BR
"2025-03-01",Brazil,Ferraz de Vasconcelos,1,-46.36861,-23.54083,BR
"2025-03-01",Canada,Beauharnois,1,-73.8725,45.31341,CA
"2025-03-01",Switzerland,Verbier,1,7.22651,46.1002,CH
"2025-03-01",Switzerland,Spreitenbach,2,8.36792,47.42285,CH
"2025-03-01",Switzerland,Basel,1,7.57327,47.55839,CH
"2025-03-01",Czechia,Jesenice,2,13.46948,50.09703,CZ
"2025-03-01",Czechia,Jesenice,1,13.46948,50.09703,CZ
"2025-03-01",Czechia,Jesenice,1,13.46948,50.09703,CZ
"2025-03-01",Czechia,Jesenice,2,14.5135,49.96814,CZ
"2025-03-01",Czechia,Jesenice,1,14.5135,49.96814,CZ
"2025-03-01",Czechia,Jesenice,1,14.5135,49.96814,CZ
"2025-03-01",Germany,Zeuthen,1,13.62174,52.34803,DE
"2025-03-01",Germany,Zeithain,1,13.33809,51.33356,DE
"2025-03-01",Germany,Zeithain,1,13.33809,51.33356,DE
"2025-03-01",Germany,Wuppertal,1,7.14816,51.25627,DE
"2025-03-01",Germany,Wuppertal,1,7.14816,51.25627,DE
"2025-03-01",Germany,Wuppertal,1,7.14816,51.25627,DE
"2025-03-01",Germany,Wuppertal,1,7.14816,51.25627,DE
"2025-03-01",Germany,Wuppertal,1,7.14816,51.25627,DE
"2025-03-01",Germany,Wuppertal,1,7.14816,51.25627,DE
"2025-03-01",Germany,Wuppertal,1,7.14816,51.25627,DE
"2025-03-01",Germany,Wolfsburg,1,10.7815,52.42452,DE
"2025-03-01",Germany,Wietmarschen,1,7.13408,52.51806,DE
"2025-03-01",Germany,Wiehl,1,7.55062,50.9495,DE
"2025-03-01",Germany,Weilburg,1,8.26249,50.48438,DE
"2025-03-01",Germany,Weiden,1,12.15613,49.67682,DE
"2025-03-01",Germany,Wandlitz,1,13.45799,52.74196,DE
"2025-03-01",Germany,Waldfischbach-Burgalben,1,7.66667,49.28333,DE
"2025-03-01",Germany,Waigolshausen,2,10.12001,49.9643,DE
"2025-03-01",Germany,Velbert,1,7.04348,51.33537,DE
"2025-03-01",Germany,Uttenreuth,1,11.07216,49.59675,DE
"2025-03-01",Germany,Uttenreuth,1,11.07216,49.59675,DE
"2025-03-01",Germany,Uttenreuth,3,11.07216,49.59675,DE
"2025-03-01",Germany,Trier,1,6.63935,49.75565,DE
"2025-03-01",Germany,Trebur,1,8.40732,49.92639,DE
"2025-03-01",Germany,Trebur,1,8.40732,49.92639,DE
"2025-03-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-03-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-03-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-03-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-03-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-03-01",Germany,Stuttgart,2,9.17702,48.78232,DE
"2025-03-01",Germany,Stendal,1,11.85867,52.6069,DE
"2025-03-01",Germany,Steinach,1,11.15909,50.43129,DE
"2025-03-01",Germany,Steinach,1,12.60709,48.95417,DE
"2025-03-01",Germany,Steinach,1,8.05,48.3,DE
"2025-03-01",Germany,Schwelm,1,7.29388,51.28635,DE
"2025-03-01",Germany,Schwäbisch Gmünd,1,9.79809,48.79947,DE
"2025-03-01",Germany,Schnaittach,1,11.34328,49.55958,DE
"2025-03-01",Germany,Schmitten,1,8.45,50.26667,DE
"2025-03-01",Germany,Sangerhausen,1,11.29533,51.47221,DE
"2025-03-01",Germany,Salzgitter,1,10.4154,52.15705,DE
"2025-03-01",Germany,Salzgitter,4,10.4154,52.15705,DE
"2025-03-01",Germany,Salzgitter,1,10.4154,52.15705,DE
"2025-03-01",Germany,Salzgitter,8,10.4154,52.15705,DE
"2025-03-01",Germany,Saarlouis,1,6.75154,49.31366,DE
"2025-03-01",Germany,Saarbrücken,1,7.00982,49.23262,DE
"2025-03-01",Germany,Saarbrücken,1,7.00982,49.23262,DE
"2025-03-01",Germany,Rudelzhausen,1,11.76667,48.6,DE
"2025-03-01",Germany,Rottenburg,1,8.93528,48.47629,DE
"2025-03-01",Germany,Rostock,1,12.14049,54.0887,DE
"2025-03-01",Germany,Rösrath,1,7.18175,50.89559,DE
"2025-03-01",Germany,Rosenheim,1,12.12247,47.85637,DE
"2025-03-01",Germany,Rockenhausen,1,7.82134,49.62974,DE
"2025-03-01",Germany,Rimbach,1,8.76306,49.625,DE
"2025-03-01",Germany,Rimbach,1,12.88333,49.23333,DE
"2025-03-01",Germany,Riegelsberg,1,6.93333,49.3,DE
"2025-03-01",Germany,Reutlingen,1,9.20427,48.49144,DE
"2025-03-01",Germany,Ratingen,1,6.84929,51.29724,DE
"2025-03-01",Germany,Radolfzell,1,8.97098,47.74194,DE
"2025-03-01",Germany,Radebeul,1,13.66047,51.10654,DE
"2025-03-01",Germany,Pinneberg,1,9.78936,53.66732,DE
"2025-03-01",Germany,Peine,1,10.2352,52.31928,DE
"2025-03-01",Germany,Paderborn,1,8.75439,51.71905,DE
"2025-03-01",Germany,Osnabrück,1,8.0498,52.27264,DE
"2025-03-01",Germany,Oberhausen,1,6.8625,51.47805,DE
"2025-03-01",Germany,Oberhausen,1,11.11151,48.72201,DE
"2025-03-01",Germany,Oberhausen,1,11.13333,47.78333,DE
"2025-03-01",Germany,Neu-Ulm,1,10.01112,48.39279,DE
"2025-03-01",Germany,Neu-Ulm,1,10.01112,48.39279,DE
"2025-03-01",Germany,Neunkirchen,1,8.0,50.8,DE
